Rep	Year	RepSeason	NInds	NInd_stage1	NInd_stage2	NInd_stage3	NJuvs	NOccupPatches	Occup/Suit	min_X	max_X	min_Y	max_Y
0	69	0	110	45	16	49	34	6	0.153846	166000	379000	135000	322000
0	70	0	93	28	19	46	39	7	0.179487	166000	303000	110000	322000
0	71	0	92	33	14	45	47	8	0.205128	166000	379000	135000	331000
0	72	0	108	41	21	46	34	7	0.179487	166000	379000	135000	331000
0	73	0	98	29	23	46	38	6	0.153846	166000	379000	135000	331000
0	74	0	100	30	15	55	50	9	0.230769	166000	379000	135000	331000
0	75	0	113	42	17	54	38	9	0.230769	166000	379000	135000	331000
0	76	0	104	34	18	52	37	8	0.205128	166000	379000	135000	331000
0	77	0	109	33	20	56	55	7	0.179487	166000	379000	135000	331000
0	78	0	125	47	20	58	41	8	0.205128	166000	379000	135000	333000
0	79	0	122	34	30	58	41	8	0.205128	166000	379000	135000	333000
0	80	0	114	32	20	62	40	7	0.179487	166000	379000	135000	331000
0	81	0	118	34	16	68	51	8	0.205128	166000	379000	135000	333000
0	82	0	123	42	15	66	50	8	0.205128	166000	379000	135000	333000
0	83	0	123	42	16	65	66	9	0.230769	166000	379000	135000	333000
0	84	0	127	50	19	58	36	8	0.205128	166000	379000	135000	333000
0	85	0	110	30	26	54	43	8	0.205128	166000	379000	126000	333000
0	86	0	108	33	17	58	37	9	0.230769	166000	379000	126000	333000
0	87	0	118	35	19	64	43	10	0.25641	166000	379000	126000	333000
0	88	0	101	33	23	45	32	7	0.179487	166000	379000	126000	322000
0	89	0	97	28	21	48	28	5	0.128205	166000	379000	126000	333000
0	90	0	100	28	16	56	40	8	0.205128	166000	379000	126000	333000
0	91	0	99	38	15	46	55	8	0.205128	166000	379000	126000	333000
0	92	0	109	43	18	48	40	6	0.153846	166000	379000	126000	333000
0	93	0	109	38	20	51	56	6	0.153846	166000	379000	126000	333000
0	94	0	128	46	26	56	44	10	0.25641	166000	379000	126000	333000
0	95	0	111	34	22	55	47	9	0.230769	161000	379000	97000	306000
0	96	0	113	41	19	53	39	9	0.230769	161000	379000	97000	311000
0	97	0	111	36	21	54	46	11	0.282051	161000	379000	97000	322000
0	98	0	105	36	18	51	48	9	0.230769	161000	308000	97000	322000
0	99	0	112	43	19	50	44	9	0.230769	161000	308000	97000	322000
0	100	0	109	39	23	47	0	9	0.230769	161000	308000	97000	322000
1	0	0	10	0	0	10	5	1	0.025641	161000	178000	97000	127000
1	1	0	12	3	0	9	5	1	0.025641	161000	178000	97000	127000
1	2	0	13	5	2	6	5	1	0.025641	161000	178000	97000	127000
1	3	0	13	4	1	8	8	1	0.025641	161000	178000	97000	127000
1	4	0	14	8	1	5	4	1	0.025641	161000	178000	97000	127000
1	5	0	12	4	5	3	5	1	0.025641	161000	178000	97000	127000
1	6	0	12	5	1	6	12	2	0.0512821	161000	227000	97000	198000
1	7	0	22	12	4	6	6	2	0.0512821	161000	227000	97000	198000
1	8	0	20	6	6	8	11	2	0.0512821	161000	227000	97000	198000
1	9	0	22	11	2	9	14	2	0.0512821	161000	227000	97000	198000
1	10	0	28	14	6	8	9	2	0.0512821	161000	227000	97000	198000
1	11	0	29	9	8	12	9	3	0.0769231	161000	227000	97000	198000
1	12	0	25	9	5	11	14	2	0.0512821	161000	227000	97000	198000
1	13	0	26	14	2	10	13	1	0.025641	166000	227000	135000	198000
1	14	0	29	12	8	9	9	1	0.025641	166000	227000	135000	198000
1	15	0	26	8	5	13	18	1	0.025641	166000	227000	135000	198000
1	16	0	30	14	5	11	21	1	0.025641	166000	227000	135000	198000
1	17	0	36	17	8	11	31	1	0.025641	166000	227000	135000	198000
1	18	0	45	24	6	15	21	3	0.0769231	166000	228000	135000	213000
1	19	0	50	21	16	13	29	3	0.0769231	166000	228000	135000	213000
1	20	0	60	25	14	21	15	3	0.0769231	166000	228000	135000	213000
1	21	0	53	14	16	23	24	3	0.0769231	166000	303000	135000	235000
1	22	0	52	19	6	27	39	3	0.0769231	166000	303000	135000	235000
1	23	0	78	37	13	28	29	4	0.102564	166000	303000	126000	235000
1	24	0	76	24	21	31	33	6	0.153846	166000	303000	126000	261000
1	25	0	80	27	14	39	37	5	0.128205	166000	303000	126000	322000
1	26	0	84	31	14	39	47	6	0.153846	166000	303000	126000	322000
1	27	0	91	35	9	47	37	6	0.153846	166000	303000	123000	322000
1	28	0	98	31	20	47	41	5	0.128205	166000	303000	123000	322000
1	29	0	101	34	18	49	34	5	0.128205	166000	303000	123000	322000
1	30	0	92	29	16	47	50	5	0.128205	166000	303000	123000	322000
1	31	0	99	40	13	46	39	4	0.102564	166000	303000	123000	322000
1	32	0	90	27	19	44	48	5	0.128205	166000	303000	123000	322000
1	33	0	102	45	11	46	38	7	0.179487	166000	308000	126000	306000
1	34	0	89	31	21	37	47	4	0.102564	166000	303000	135000	241000
1	35	0	95	39	20	36	37	4	0.102564	166000	303000	135000	322000
1	36	0	101	35	25	41	27	4	0.102564	166000	274000	135000	322000
1	37	0	86	26	18	42	32	5	0.128205	166000	379000	135000	322000
1	38	0	89	30	17	42	29	3	0.0769231	166000	274000	135000	322000
1	39	0	91	26	16	49	33	4	0.102564	166000	274000	135000	322000
1	40	0	95	27	17	51	38	6	0.153846	166000	307000	58000	322000
1	41	0	104	34	18	52	46	9	0.230769	166000	307000	58000	322000
1	42	0	109	40	17	52	41	10	0.25641	166000	307000	58000	322000
1	43	0	112	33	24	55	37	11	0.282051	166000	307000	58000	322000
1	44	0	110	31	15	64	50	9	0.230769	166000	335000	48000	322000
1	45	0	111	39	19	53	52	10	0.25641	166000	335000	48000	322000
1	46	0	119	41	19	59	38	11	0.282051	166000	335000	48000	322000
1	47	0	99	26	18	55	37	7	0.179487	166000	303000	126000	261000
1	48	0	103	34	13	56	38	7	0.179487	166000	303000	126000	322000
1	49	0	98	31	20	47	28	7	0.179487	166000	379000	126000	322000
1	50	0	94	24	22	48	30	6	0.153846	166000	379000	135000	322000
1	51	0	93	27	15	51	42	9	0.230769	161000	379000	97000	322000
1	52	0	102	38	15	49	27	9	0.230769	161000	379000	97000	322000
1	53	0	93	21	22	50	50	9	0.230769	161000	379000	97000	322000
1	54	0	111	45	11	55	53	8	0.205128	154000	379000	126000	322000
1	55	0	110	37	26	47	44	8	0.205128	154000	379000	97000	322000
1	56	0	122	41	21	60	68	9	0.230769	154000	379000	97000	322000
1	57	0	125	50	16	59	43	9	0.230769	161000	379000	97000	322000
1	58	0	122	35	25	62	51	9	0.230769	161000	379000	97000	322000
1	59	0	125	41	20	64	65	9	0.230769	161000	379000	97000	322000
1	60	0	140	54	22	64	45	9	0.230769	166000	379000	126000	331000
1	61	0	125	37	32	56	51	8	0.205128	166000	379000	126000	331000
1	62	0	131	42	24	65	30	6	0.153846	166000	314000	126000	331000
1	63	0	113	22	21	70	53	11	0.282051	166000	379000	126000	336000
1	64	0	132	45	17	70	62	11	0.282051	166000	379000	135000	336000
1	65	0	146	53	24	69	53	11	0.282051	161000	379000	97000	336000
1	66	0	130	39	23	68	59	8	0.205128	166000	346000	126000	336000
1	67	0	145	53	23	69	63	9	0.230769	166000	379000	126000	336000
1	68	0	148	45	35	68	63	9	0.230769	166000	379000	126000	336000
1	69	0	140	43	18	79	72	8	0.205128	166000	379000	126000	336000
1	70	0	148	54	21	73	48	7	0.179487	166000	379000	126000	336000
1	71	0	139	40	32	67	62	8	0.205128	166000	379000	126000	336000
1	72	0	146	50	19	77	41	10	0.25641	166000	379000	126000	356000
1	73	0	124	28	30	66	60	9	0.230769	161000	379000	97000	356000
1	74	0	135	52	9	74	83	11	0.282051	161000	379000	97000	356000
1	75	0	152	67	26	59	45	8	0.205128	161000	379000	97000	356000
1	76	0	124	30	36	58	54	7	0.179487	161000	308000	97000	356000
1	77	0	118	42	13	63	73	9	0.230769	161000	308000	97000	383000
1	78	0	143	62	23	58	48	7	0.179487	161000	308000	97000	383000
1	79	0	118	37	24	57	46	9	0.230769	161000	314000	97000	383000
1	80	0	114	41	19	54	41	8	0.205128	161000	379000	97000	331000
1	81	0	122	40	20	62	53	10	0.25641	161000	379000	97000	336000
1	82	0	140	47	25	68	50	13	0.333333	161000	379000	97000	395000
1	83	0	142	39	27	76	60	11	0.282051	161000	379000	97000	356000
1	84	0	143	44	20	79	48	12	0.307692	161000	379000	97000	356000
1	85	0	145	42	26	77	58	10	0.25641	166000	379000	126000	356000
1	86	0	147	43	23	81	58	11	0.282051	166000	379000	126000	331000
1	87	0	149	42	24	83	66	12	0.307692	166000	379000	126000	333000
1	88	0	149	45	24	80	64	13	0.333333	166000	379000	126000	356000
1	89	0	146	42	23	81	73	14	0.358974	161000	379000	97000	356000
1	90	0	161	53	23	85	79	12	0.307692	161000	379000	97000	333000
1	91	0	157	47	27	83	67	12	0.307692	161000	379000	97000	356000
1	92	0	153	43	25	85	54	9	0.230769	161000	334000	97000	333000
1	93	0	145	42	22	81	60	10	0.25641	161000	379000	97000	331000
1	94	0	140	48	23	69	42	8	0.205128	161000	379000	97000	356000
1	95	0	125	32	25	68	54	10	0.25641	161000	334000	97000	356000
1	96	0	126	51	16	59	45	11	0.282051	161000	379000	97000	356000
1	97	0	131	44	25	62	49	12	0.307692	161000	379000	97000	356000
1	98	0	143	46	25	72	54	10	0.25641	161000	379000	97000	356000
1	99	0	138	45	23	70	36	8	0.205128	161000	379000	97000	356000
1	100	0	115	32	17	66	0	8	0.205128	161000	379000	97000	333000
2	0	0	10	0	0	10	5	1	0.025641	161000	178000	97000	127000
2	1	0	11	5	0	6	7	1	0.025641	161000	178000	97000	127000
2	2	0	14	7	2	5	6	1	0.025641	161000	178000	97000	127000
2	3	0	14	6	3	5	6	1	0.025641	161000	178000	97000	127000
2	4	0	15	6	2	7	7	1	0.025641	161000	178000	97000	127000
2	5	0	17	7	3	7	0	0	0	464000	1000	450000	1000
2	6	0	10	0	1	9	3	2	0.0512821	166000	227000	126000	198000
2	7	0	11	3	0	8	8	2	0.0512821	166000	227000	126000	198000
2	8	0	18	8	2	8	4	2	0.0512821	166000	227000	126000	198000
2	9	0	15	4	5	6	4	1	0.025641	166000	187000	126000	148000
2	10	0	13	4	2	7	1	1	0.025641	166000	187000	126000	148000
2	11	0	10	1	1	8	15	2	0.0512821	166000	227000	126000	198000
2	12	0	22	15	1	6	11	2	0.0512821	166000	227000	126000	198000
2	13	0	25	11	10	4	2	1	0.025641	166000	227000	135000	198000
2	14	0	17	2	6	9	10	2	0.0512821	166000	227000	126000	198000
2	15	0	22	10	1	11	12	2	0.0512821	166000	227000	126000	198000
2	16	0	23	11	3	9	7	2	0.0512821	166000	227000	126000	198000
2	17	0	21	7	7	7	6	2	0.0512821	166000	227000	126000	198000
2	18	0	18	6	3	9	11	2	0.0512821	166000	227000	126000	198000
2	19	0	27	11	5	11	9	2	0.0512821	166000	227000	126000	198000
2	20	0	23	9	5	9	6	2	0.0512821	166000	227000	126000	198000
2	21	0	20	6	5	9	12	2	0.0512821	166000	227000	126000	198000
2	22	0	25	12	4	9	7	2	0.0512821	166000	227000	126000	198000
2	23	0	21	7	5	9	14	2	0.0512821	166000	227000	126000	198000
2	24	0	31	14	6	11	13	1	0.025641	166000	227000	135000	198000
2	25	0	22	8	3	11	13	1	0.025641	166000	227000	135000	198000
2	26	0	27	11	4	12	13	1	0.025641	166000	227000	135000	198000
2	27	0	25	11	3	11	6	1	0.025641	166000	227000	135000	198000
2	28	0	22	6	6	10	9	2	0.0512821	166000	227000	126000	198000
2	29	0	24	9	4	11	10	2	0.0512821	166000	227000	126000	198000
2	30	0	24	10	7	7	11	1	0.025641	166000	227000	135000	198000
2	31	0	26	10	5	11	8	1	0.025641	166000	227000	135000	198000
2	32	0	24	8	5	11	10	1	0.025641	166000	227000	135000	198000
2	33	0	25	9	3	13	11	1	0.025641	166000	227000	135000	198000
2	34	0	25	11	4	10	7	1	0.025641	166000	227000	135000	198000
2	35	0	25	7	9	9	7	1	0.025641	166000	227000	135000	198000
2	36	0	23	7	4	12	19	1	0.025641	166000	227000	135000	198000
2	37	0	33	17	4	12	16	1	0.025641	166000	227000	135000	198000
2	38	0	36	14	12	10	7	1	0.025641	166000	227000	135000	198000
2	39	0	29	5	6	18	20	1	0.025641	166000	227000	135000	198000
2	40	0	38	18	3	17	11	1	0.025641	166000	227000	135000	198000
2	41	0	31	8	11	12	10	1	0.025641	166000	227000	135000	198000
2	42	0	33	10	4	19	14	2	0.0512821	166000	227000	135000	206000
2	43	0	37	10	6	21	21	2	0.0512821	166000	227000	135000	206000
2	44	0	41	17	5	19	20	2	0.0512821	166000	227000	135000	206000
2	45	0	43	15	9	19	22	2	0.0512821	166000	228000	135000	213000
2	46	0	51	16	10	25	38	2	0.0512821	166000	228000	135000	213000
2	47	0	67	30	11	26	31	3	0.0769231	166000	303000	135000	235000
2	48	0	66	26	17	23	22	2	0.0512821	166000	303000	135000	235000
2	49	0	63	19	16	28	33	3	0.0769231	166000	303000	135000	235000
2	50	0	66	25	7	34	50	3	0.0769231	166000	303000	135000	235000
2	51	0	86	40	15	31	34	4	0.102564	166000	303000	126000	235000
2	52	0	81	30	20	31	43	4	0.102564	166000	262000	126000	213000
2	53	0	88	34	16	38	35	4	0.102564	166000	308000	135000	306000
2	54	0	82	27	21	34	21	2	0.0512821	166000	262000	135000	198000
2	55	0	67	18	14	35	44	3	0.0769231	166000	379000	126000	278000
2	56	0	84	39	12	33	25	3	0.0769231	166000	379000	135000	278000
2	57	0	77	21	22	34	46	3	0.0769231	166000	303000	135000	261000
2	58	0	87	36	10	41	6	3	0.0769231	186000	303000	197000	261000
2	59	0	63	6	18	39	12	3	0.0769231	166000	303000	126000	261000
2	60	0	56	12	3	41	76	6	0.153846	166000	379000	126000	278000
2	61	0	97	61	5	31	7	4	0.102564	166000	303000	126000	261000
2	62	0	67	6	35	26	6	3	0.0769231	166000	303000	126000	235000
2	63	0	53	6	3	44	63	7	0.179487	166000	379000	126000	278000
2	64	0	94	54	2	38	39	7	0.179487	166000	379000	126000	278000
2	65	0	80	26	23	31	33	5	0.128205	166000	303000	126000	261000
2	66	0	83	29	14	40	39	7	0.179487	166000	379000	135000	322000
2	67	0	86	34	13	39	46	7	0.179487	166000	379000	135000	322000
2	68	0	98	41	20	37	25	6	0.153846	166000	379000	126000	322000
2	69	0	88	25	22	41	32	6	0.153846	166000	379000	126000	322000
2	70	0	91	30	12	49	36	7	0.179487	166000	379000	126000	322000
2	71	0	98	32	16	50	42	6	0.153846	166000	379000	126000	322000
2	72	0	106	36	15	55	27	4	0.102564	166000	379000	135000	322000
2	73	0	103	26	19	58	38	5	0.128205	166000	379000	135000	322000
2	74	0	101	32	13	56	25	6	0.153846	166000	379000	135000	331000
2	75	0	90	24	19	47	39	7	0.179487	166000	379000	135000	331000
2	76	0	97	31	11	55	52	9	0.230769	166000	379000	126000	331000
2	77	0	108	45	14	49	38	8	0.205128	166000	379000	126000	331000
2	78	0	113	32	26	55	34	8	0.205128	166000	379000	126000	331000
2	79	0	103	27	20	56	35	7	0.179487	166000	379000	135000	331000
2	80	0	99	30	9	60	43	8	0.205128	166000	379000	135000	331000
2	81	0	116	39	16	61	60	8	0.205128	166000	379000	135000	331000
2	82	0	124	49	20	55	45	8	0.205128	166000	379000	135000	331000
2	83	0	118	31	27	60	35	8	0.205128	166000	379000	135000	331000
2	84	0	111	30	21	60	46	9	0.230769	166000	379000	135000	333000
2	85	0	114	44	11	59	45	8	0.205128	166000	379000	135000	333000
2	86	0	111	37	21	53	45	8	0.205128	166000	379000	135000	336000
2	87	0	114	39	23	52	48	7	0.179487	166000	379000	135000	336000
2	88	0	114	45	20	49	35	6	0.153846	166000	379000	135000	336000
2	89	0	109	30	28	51	25	5	0.128205	166000	379000	135000	322000
2	90	0	99	23	14	62	44	5	0.128205	166000	379000	135000	322000
2	91	0	107	38	13	56	48	7	0.179487	166000	379000	135000	356000
2	92	0	111	38	19	54	43	7	0.179487	166000	379000	135000	356000
2	93	0	110	33	19	58	50	9	0.230769	166000	379000	135000	356000
2	94	0	127	42	20	65	87	10	0.25641	166000	379000	126000	356000
2	95	0	153	68	18	67	56	11	0.282051	166000	379000	126000	356000
2	96	0	144	44	36	64	52	10	0.25641	166000	379000	135000	383000
2	97	0	137	42	23	72	72	8	0.205128	166000	379000	126000	383000
2	98	0	155	58	24	73	55	9	0.230769	166000	379000	135000	383000
2	99	0	144	37	29	78	93	13	0.333333	166000	379000	126000	383000
2	100	0	167	70	13	84	0	14	0.358974	161000	379000	97000	383000
3	0	0	10	0	0	10	3	1	0.025641	161000	178000	97000	127000
3	1	0	10	2	0	8	3	1	0.025641	161000	178000	97000	127000
3	2	0	8	3	1	4	5	1	0.025641	161000	178000	97000	127000
3	3	0	9	3	2	4	2	1	0.025641	161000	178000	97000	127000
3	4	0	7	2	1	4	4	1	0.025641	161000	178000	97000	127000
3	5	0	9	4	1	4	4	1	0.025641	161000	178000	97000	127000
3	6	0	7	3	1	3	0	0	0	464000	1000	450000	1000
3	7	0	6	0	2	4	2	1	0.025641	166000	187000	126000	148000
3	8	0	6	2	0	4	4	2	0.0512821	161000	187000	97000	148000
3	9	0	7	3	0	4	3	2	0.0512821	161000	187000	97000	148000
3	10	0	7	3	2	2	0	0	0	464000	1000	450000	1000
3	11	0	5	0	2	3	0	0	0	464000	1000	450000	1000
3	12	0	5	0	0	5	6	1	0.025641	161000	178000	97000	127000
3	13	0	11	6	0	5	2	1	0.025641	161000	178000	97000	127000
3	14	0	8	1	3	4	1	1	0.025641	161000	178000	97000	127000
3	15	0	4	1	0	3	0	0	0	464000	1000	450000	1000
3	16	0	4	0	1	3	0	0	0	464000	1000	450000	1000
3	17	0	4	0	0	4	2	1	0.025641	161000	178000	97000	127000
3	18	0	6	2	0	4	5	1	0.025641	161000	178000	97000	127000
3	19	0	10	5	2	3	0	0	0	464000	1000	450000	1000
3	20	0	7	0	4	3	0	0	0	464000	1000	450000	1000
3	21	0	5	0	0	5	1	1	0.025641	166000	187000	126000	148000
3	22	0	5	1	0	4	0	0	0	464000	1000	450000	1000
3	23	0	5	0	1	4	0	0	0	464000	1000	450000	1000
3	24	0	4	0	0	4	0	0	0	464000	1000	450000	1000
3	25	0	4	0	0	4	0	0	0	464000	1000	450000	1000
3	26	0	3	0	0	3	0	0	0	464000	1000	450000	1000
3	27	0	3	0	0	3	0	0	0	464000	1000	450000	1000
3	28	0	3	0	0	3	0	0	0	464000	1000	450000	1000
3	29	0	2	0	0	2	0	0	0	464000	1000	450000	1000
3	30	0	1	0	0	1	0	0	0	464000	1000	450000	1000
3	31	0	1	0	0	1	0	0	0	464000	1000	450000	1000
3	32	0	1	0	0	1	0	0	0	464000	1000	450000	1000
3	33	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	10	0	0	10	8	1	0.025641	161000	178000	97000	127000
4	1	0	12	7	0	5	2	1	0.025641	161000	178000	97000	127000
4	2	0	9	2	3	4	2	1	0.025641	161000	178000	97000	127000
4	3	0	8	2	1	5	5	1	0.025641	161000	178000	97000	127000
4	4	0	11	5	1	5	13	1	0.025641	161000	178000	97000	127000
4	5	0	21	13	5	3	0	0	0	464000	1000	450000	1000
4	6	0	13	0	7	6	4	1	0.025641	166000	187000	126000	148000
4	7	0	12	4	0	8	8	2	0.0512821	166000	227000	126000	198000
4	8	0	16	8	2	6	9	1	0.025641	166000	227000	135000	198000
4	9	0	18	9	4	5	5	1	0.025641	166000	227000	135000	198000
4	10	0	18	5	7	6	8	1	0.025641	166000	227000	135000	198000
4	11	0	16	8	0	8	9	1	0.025641	166000	227000	135000	198000
4	12	0	20	8	4	8	10	1	0.025641	166000	227000	135000	198000
4	13	0	24	8	6	10	20	1	0.025641	166000	227000	135000	198000
4	14	0	33	17	4	12	23	1	0.025641	166000	227000	135000	198000
4	15	0	33	15	7	11	15	1	0.025641	166000	227000	135000	198000
4	16	0	37	14	9	14	6	1	0.025641	166000	227000	135000	198000
4	17	0	27	5	9	13	10	1	0.025641	166000	227000	135000	198000
4	18	0	31	10	3	18	22	2	0.0512821	166000	303000	135000	235000
4	19	0	42	19	5	18	28	2	0.0512821	166000	303000	135000	235000
4	20	0	51	19	11	21	24	2	0.0512821	166000	303000	135000	235000
4	21	0	51	18	9	24	37	2	0.0512821	166000	303000	135000	235000
4	22	0	66	28	11	27	20	2	0.0512821	166000	303000	135000	235000
4	23	0	58	16	16	26	20	2	0.0512821	166000	303000	135000	235000
4	24	0	48	14	7	27	33	3	0.0769231	166000	303000	126000	235000
4	25	0	58	28	6	24	28	3	0.0769231	166000	303000	126000	235000
4	26	0	61	23	13	25	40	3	0.0769231	166000	303000	135000	235000
4	27	0	83	32	17	34	35	3	0.0769231	166000	303000	135000	235000
4	28	0	80	20	18	42	46	5	0.128205	161000	303000	97000	235000
4	29	0	93	38	10	45	49	6	0.153846	161000	303000	97000	235000
4	30	0	102	39	19	44	44	4	0.102564	161000	303000	97000	235000
4	31	0	101	35	20	46	5	4	0.102564	161000	303000	97000	235000
4	32	0	68	5	18	45	12	4	0.102564	161000	303000	97000	277000
4	33	0	60	11	3	46	72	6	0.153846	161000	308000	97000	306000
4	34	0	94	54	5	35	7	4	0.102564	161000	303000	97000	277000
4	35	0	70	7	31	32	15	4	0.102564	161000	303000	97000	277000
4	36	0	58	13	2	43	21	6	0.153846	161000	308000	97000	306000
4	37	0	60	20	4	36	13	4	0.102564	161000	308000	97000	306000
4	38	0	61	13	13	35	11	5	0.128205	161000	308000	97000	306000
4	39	0	51	11	5	35	12	5	0.128205	161000	308000	97000	306000
4	40	0	47	11	4	32	26	6	0.153846	161000	308000	97000	306000
4	41	0	56	25	4	27	27	4	0.102564	161000	303000	97000	235000
4	42	0	59	22	14	23	15	2	0.0512821	161000	227000	97000	198000
4	43	0	50	14	9	27	27	2	0.0512821	166000	303000	135000	235000
4	44	0	60	23	10	27	13	1	0.025641	166000	227000	135000	198000
4	45	0	52	11	14	27	11	1	0.025641	166000	227000	135000	198000
4	46	0	45	11	5	29	22	2	0.0512821	166000	308000	135000	306000
4	47	0	55	21	6	28	19	3	0.0769231	166000	262000	135000	213000
4	48	0	52	18	9	25	18	3	0.0769231	166000	262000	135000	213000
4	49	0	52	15	9	28	21	3	0.0769231	166000	262000	135000	213000
4	50	0	61	21	10	30	25	4	0.102564	166000	303000	135000	235000
4	51	0	58	19	12	27	20	4	0.102564	166000	308000	135000	306000
4	52	0	53	19	9	25	17	4	0.102564	166000	308000	135000	306000
4	53	0	55	16	11	28	30	4	0.102564	166000	308000	135000	306000
4	54	0	65	27	9	29	37	4	0.102564	166000	308000	135000	306000
4	55	0	71	33	13	25	31	2	0.0512821	166000	308000	135000	306000
4	56	0	75	28	18	29	22	4	0.102564	166000	308000	135000	306000
