Rep	Year	RepSeason	NInds	NInd_stage1	NInd_stage2	NInd_stage3	NJuvs	NOccupPatches	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	10	0	0	10	7	1	0.025641	161000	178000	97000	127000
0	1	0	14	7	0	7	4	1	0.025641	161000	178000	97000	127000
0	2	0	14	4	3	7	6	1	0.025641	161000	178000	97000	127000
0	3	0	16	5	2	9	11	2	0.0512821	161000	187000	97000	148000
0	4	0	22	8	3	11	0	2	0.0512821	161000	187000	97000	148000
0	5	0	18	0	4	14	12	2	0.0512821	161000	187000	97000	148000
0	6	0	28	12	0	16	13	3	0.0769231	161000	227000	97000	198000
0	7	0	35	13	8	14	10	3	0.0769231	161000	227000	97000	198000
0	8	0	30	10	5	15	15	3	0.0769231	161000	227000	97000	198000
0	9	0	38	15	7	16	9	3	0.0769231	161000	227000	97000	198000
0	10	0	33	8	8	17	22	3	0.0769231	161000	227000	97000	198000
0	11	0	44	22	4	18	13	3	0.0769231	161000	227000	97000	198000
0	12	0	46	12	14	20	18	3	0.0769231	161000	227000	97000	198000
0	13	0	46	18	4	24	23	3	0.0769231	161000	227000	97000	198000
0	14	0	53	21	8	24	14	3	0.0769231	161000	227000	97000	198000
0	15	0	53	13	15	25	12	3	0.0769231	166000	262000	126000	198000
0	16	0	54	10	10	34	34	2	0.0512821	166000	262000	135000	198000
0	17	0	68	27	5	36	25	1	0.025641	166000	227000	135000	198000
0	18	0	63	20	7	36	23	2	0.0512821	166000	227000	135000	206000
0	19	0	67	23	11	33	14	2	0.0512821	166000	227000	135000	206000
0	20	0	54	10	10	34	21	3	0.0769231	166000	303000	135000	235000
0	21	0	60	18	5	37	26	4	0.102564	166000	303000	135000	241000
0	22	0	68	22	12	34	15	3	0.0769231	166000	303000	135000	235000
0	23	0	60	14	9	37	42	4	0.102564	166000	303000	135000	235000
0	24	0	77	33	10	34	19	4	0.102564	166000	303000	135000	235000
0	25	0	74	18	21	35	26	5	0.128205	166000	303000	135000	235000
0	26	0	74	22	9	43	36	6	0.153846	166000	303000	126000	277000
0	27	0	84	26	15	43	33	5	0.128205	166000	303000	126000	277000
0	28	0	90	28	12	50	35	7	0.179487	166000	379000	126000	278000
0	29	0	93	31	13	49	46	8	0.205128	166000	379000	126000	278000
0	30	0	101	37	15	49	37	7	0.179487	166000	379000	126000	278000
0	31	0	100	31	15	54	45	8	0.205128	166000	379000	126000	278000
0	32	0	103	36	18	49	45	8	0.205128	166000	379000	58000	278000
0	33	0	104	39	17	48	47	8	0.205128	161000	379000	97000	278000
0	34	0	109	40	21	48	33	6	0.153846	161000	379000	97000	278000
0	35	0	100	25	20	55	46	6	0.153846	161000	379000	97000	306000
0	36	0	116	37	17	62	37	6	0.153846	161000	379000	97000	306000
0	37	0	123	33	25	65	63	7	0.179487	161000	379000	97000	306000
0	38	0	141	46	18	77	51	10	0.25641	161000	379000	97000	322000
0	39	0	135	32	24	79	75	10	0.25641	154000	379000	97000	322000
0	40	0	146	48	22	76	73	11	0.282051	154000	379000	97000	322000
0	41	0	151	48	27	76	62	10	0.25641	154000	379000	135000	331000
0	42	0	148	45	22	81	70	12	0.307692	154000	379000	97000	331000
0	43	0	159	57	18	84	64	13	0.333333	154000	379000	97000	331000
0	44	0	156	43	32	81	65	10	0.25641	161000	379000	97000	331000
0	45	0	155	51	14	90	65	12	0.307692	161000	379000	97000	333000
0	46	0	162	52	27	83	69	10	0.25641	161000	379000	97000	322000
0	47	0	166	45	27	94	84	11	0.282051	161000	379000	97000	331000
0	48	0	173	58	26	89	56	10	0.25641	161000	379000	97000	331000
0	49	0	154	35	26	93	68	9	0.230769	161000	379000	97000	322000
0	50	0	150	39	17	94	84	9	0.230769	161000	379000	97000	322000
0	51	0	166	53	21	92	39	8	0.205128	161000	365000	97000	322000
0	52	0	145	29	30	86	75	10	0.25641	161000	365000	97000	333000
0	53	0	159	56	14	89	68	9	0.230769	161000	365000	97000	333000
0	54	0	162	46	36	80	55	11	0.282051	161000	365000	97000	333000
0	55	0	150	38	19	93	78	13	0.333333	161000	365000	97000	333000
0	56	0	161	49	21	91	65	11	0.282051	166000	365000	135000	336000
0	57	0	154	40	22	92	63	11	0.282051	166000	365000	135000	336000
0	58	0	144	38	19	87	100	12	0.307692	166000	379000	135000	336000
0	59	0	176	61	27	88	67	10	0.25641	166000	379000	135000	336000
0	60	0	161	46	25	90	74	10	0.25641	166000	379000	135000	343000
0	61	0	149	42	19	88	118	10	0.25641	166000	379000	126000	343000
0	62	0	172	72	17	83	57	8	0.205128	166000	379000	126000	333000
0	63	0	165	46	37	82	72	9	0.230769	166000	379000	126000	333000
0	64	0	164	48	26	90	83	11	0.282051	161000	379000	97000	333000
0	65	0	165	62	19	84	73	12	0.307692	161000	379000	97000	334000
0	66	0	162	49	31	82	33	12	0.307692	161000	379000	97000	334000
0	67	0	134	28	20	86	107	13	0.333333	161000	379000	97000	356000
0	68	0	159	71	9	79	61	11	0.282051	166000	379000	135000	356000
0	69	0	160	48	36	76	76	12	0.307692	166000	379000	135000	356000
0	70	0	161	48	28	85	65	13	0.333333	166000	379000	135000	356000
0	71	0	149	43	25	81	72	10	0.25641	166000	379000	135000	383000
0	72	0	166	58	21	87	58	13	0.333333	166000	379000	58000	383000
0	73	0	156	39	26	91	95	14	0.358974	166000	379000	58000	383000
0	74	0	180	64	20	96	72	11	0.282051	166000	379000	58000	383000
0	75	0	161	44	31	86	55	11	0.282051	166000	379000	58000	383000
0	76	0	160	44	21	95	85	14	0.358974	166000	379000	58000	383000
0	77	0	181	60	28	93	61	14	0.358974	166000	379000	58000	383000
0	78	0	155	47	26	82	59	11	0.282051	166000	379000	58000	343000
0	79	0	161	43	26	92	76	11	0.282051	166000	379000	58000	343000
0	80	0	153	50	19	84	84	11	0.282051	166000	379000	58000	333000
0	81	0	172	68	21	83	76	12	0.307692	166000	379000	58000	333000
0	82	0	177	55	42	80	69	11	0.282051	161000	379000	58000	331000
0	83	0	178	55	35	88	71	10	0.25641	161000	379000	97000	331000
0	84	0	166	50	28	88	70	11	0.282051	161000	379000	52000	331000
0	85	0	186	57	33	96	65	12	0.307692	161000	379000	52000	331000
0	86	0	173	40	32	101	79	16	0.410256	161000	379000	97000	383000
0	87	0	178	51	21	106	88	14	0.358974	161000	379000	97000	383000
0	88	0	187	61	28	98	84	14	0.358974	161000	379000	97000	383000
0	89	0	180	47	34	99	82	16	0.410256	161000	379000	66000	383000
0	90	0	175	50	22	103	96	17	0.435897	154000	379000	66000	356000
0	91	0	191	62	28	101	84	17	0.435897	154000	379000	58000	333000
0	92	0	192	54	38	100	78	17	0.435897	154000	379000	58000	356000
0	93	0	203	51	32	120	101	20	0.512821	154000	379000	52000	356000
0	94	0	198	58	23	117	101	21	0.538462	154000	379000	52000	383000
0	95	0	202	60	23	119	94	17	0.435897	154000	379000	58000	356000
0	96	0	206	60	36	110	85	15	0.384615	166000	379000	52000	383000
0	97	0	203	58	31	114	77	18	0.461538	161000	379000	52000	383000
0	98	0	191	51	28	112	87	16	0.410256	166000	379000	52000	383000
0	99	0	200	61	28	111	76	16	0.410256	154000	379000	48000	336000
0	100	0	194	53	26	115	0	15	0.384615	166000	379000	48000	336000
1	0	0	10	0	0	10	10	1	0.025641	161000	178000	97000	127000
1	1	0	17	10	0	7	4	1	0.025641	161000	178000	97000	127000
1	2	0	17	4	7	6	4	1	0.025641	161000	178000	97000	127000
1	3	0	15	1	4	10	8	2	0.0512821	161000	187000	97000	148000
1	4	0	19	6	1	12	10	2	0.0512821	161000	187000	97000	148000
1	5	0	22	10	2	10	5	2	0.0512821	161000	187000	97000	148000
1	6	0	20	5	6	9	7	2	0.0512821	161000	187000	97000	148000
1	7	0	19	7	2	10	15	3	0.0769231	161000	227000	97000	198000
1	8	0	31	15	4	12	16	3	0.0769231	161000	227000	97000	198000
1	9	0	37	16	10	11	14	3	0.0769231	161000	227000	97000	198000
1	10	0	39	13	9	17	15	3	0.0769231	161000	227000	97000	198000
1	11	0	41	13	5	23	13	3	0.0769231	161000	227000	97000	198000
1	12	0	49	12	11	26	31	3	0.0769231	161000	227000	97000	198000
1	13	0	53	25	2	26	21	2	0.0512821	161000	227000	97000	198000
1	14	0	59	19	16	24	15	3	0.0769231	161000	227000	97000	198000
1	15	0	56	14	9	33	14	3	0.0769231	161000	227000	97000	198000
1	16	0	59	14	10	35	24	3	0.0769231	161000	227000	97000	198000
1	17	0	61	14	11	36	17	3	0.0769231	161000	227000	97000	198000
1	18	0	48	13	7	28	25	3	0.0769231	161000	227000	97000	198000
1	19	0	58	22	6	30	17	3	0.0769231	161000	227000	97000	198000
1	20	0	53	16	10	27	16	4	0.102564	161000	228000	97000	213000
1	21	0	48	15	7	26	18	4	0.102564	161000	228000	97000	213000
1	22	0	48	16	8	24	12	2	0.0512821	166000	227000	126000	198000
1	23	0	48	10	11	27	15	2	0.0512821	166000	227000	126000	198000
1	24	0	42	13	2	27	20	3	0.0769231	161000	227000	97000	198000
1	25	0	52	20	9	23	13	3	0.0769231	161000	227000	97000	198000
1	26	0	46	13	6	27	31	4	0.102564	161000	262000	97000	198000
1	27	0	60	27	7	26	19	4	0.102564	161000	262000	97000	198000
1	28	0	60	16	15	29	22	5	0.128205	161000	262000	97000	206000
1	29	0	55	19	9	27	28	4	0.102564	161000	262000	97000	206000
1	30	0	70	27	14	29	17	2	0.0512821	166000	262000	135000	198000
1	31	0	68	14	16	38	30	4	0.102564	166000	262000	135000	213000
1	32	0	65	27	6	32	20	5	0.128205	166000	262000	135000	241000
1	33	0	66	19	16	31	19	3	0.0769231	166000	262000	135000	213000
1	34	0	68	15	12	41	27	4	0.102564	161000	262000	97000	213000
1	35	0	72	24	5	43	30	5	0.128205	161000	262000	97000	225000
1	36	0	79	26	13	40	25	4	0.102564	166000	262000	135000	225000
1	37	0	80	20	18	42	34	7	0.179487	161000	303000	97000	235000
1	38	0	75	24	9	42	38	9	0.230769	161000	303000	97000	241000
1	39	0	80	33	13	34	35	8	0.205128	161000	262000	97000	241000
1	40	0	79	26	19	34	13	5	0.128205	161000	262000	97000	241000
1	41	0	62	12	12	38	18	4	0.102564	161000	262000	97000	241000
1	42	0	61	18	5	38	30	5	0.128205	166000	262000	126000	261000
1	43	0	72	25	10	37	21	5	0.128205	166000	303000	135000	261000
1	44	0	70	15	15	40	19	6	0.153846	161000	262000	97000	261000
1	45	0	67	17	8	42	32	7	0.179487	161000	262000	97000	277000
1	46	0	76	29	7	40	37	8	0.205128	161000	303000	97000	277000
1	47	0	86	35	13	38	26	5	0.128205	161000	303000	97000	277000
1	48	0	86	21	21	44	24	7	0.179487	154000	303000	97000	277000
1	49	0	84	23	11	50	37	7	0.179487	154000	262000	97000	277000
1	50	0	93	29	14	50	37	8	0.205128	154000	379000	97000	278000
1	51	0	85	27	13	45	24	5	0.128205	161000	229000	97000	277000
1	52	0	76	23	13	40	24	3	0.0769231	166000	303000	135000	235000
1	53	0	79	23	15	41	27	5	0.128205	166000	303000	135000	261000
1	54	0	83	22	14	47	34	6	0.153846	166000	303000	126000	261000
1	55	0	91	31	13	47	28	7	0.179487	166000	303000	126000	277000
1	56	0	88	24	15	49	37	8	0.205128	166000	308000	126000	306000
1	57	0	91	29	11	51	51	9	0.230769	166000	308000	126000	322000
1	58	0	110	45	15	50	37	10	0.25641	166000	308000	126000	322000
1	59	0	108	31	24	53	28	9	0.230769	166000	303000	126000	322000
1	60	0	106	23	17	66	61	10	0.25641	166000	308000	126000	322000
1	61	0	134	46	17	71	36	10	0.25641	166000	308000	126000	322000
1	62	0	113	23	24	66	73	11	0.282051	166000	308000	126000	322000
1	63	0	134	53	15	66	69	10	0.25641	166000	308000	123000	322000
1	64	0	138	51	23	64	47	11	0.282051	166000	308000	110000	322000
1	65	0	135	34	31	70	58	13	0.333333	161000	379000	97000	322000
1	66	0	137	41	22	74	62	14	0.358974	161000	379000	97000	333000
1	67	0	139	41	22	76	89	11	0.282051	161000	379000	97000	333000
1	68	0	147	51	23	73	56	12	0.307692	161000	379000	97000	333000
1	69	0	137	39	26	72	52	8	0.205128	161000	379000	97000	322000
1	70	0	138	38	26	74	59	9	0.230769	161000	379000	97000	322000
1	71	0	140	39	19	82	58	12	0.307692	161000	379000	97000	322000
1	72	0	140	43	20	77	55	12	0.307692	161000	379000	97000	322000
1	73	0	132	42	17	73	57	10	0.25641	154000	365000	97000	322000
1	74	0	130	40	23	67	60	9	0.230769	154000	379000	97000	322000
1	75	0	140	47	16	77	51	10	0.25641	154000	379000	97000	322000
1	76	0	141	39	25	77	46	10	0.25641	154000	365000	97000	322000
1	77	0	124	35	14	75	47	11	0.282051	154000	379000	97000	322000
1	78	0	130	37	20	73	43	9	0.230769	166000	379000	126000	322000
1	79	0	126	33	14	79	63	12	0.307692	154000	379000	110000	322000
1	80	0	137	48	16	73	56	11	0.282051	154000	379000	110000	322000
1	81	0	137	42	25	70	77	10	0.25641	154000	379000	126000	322000
1	82	0	140	47	25	68	54	10	0.25641	166000	334000	126000	333000
1	83	0	141	43	27	71	64	11	0.282051	166000	334000	110000	333000
1	84	0	136	47	18	71	51	9	0.230769	161000	379000	97000	333000
1	85	0	134	40	24	70	63	8	0.205128	161000	379000	97000	333000
1	86	0	141	49	17	75	69	9	0.230769	161000	379000	97000	333000
1	87	0	150	55	26	69	46	7	0.179487	166000	379000	126000	333000
1	88	0	135	38	22	75	64	9	0.230769	166000	379000	126000	356000
1	89	0	143	48	20	75	53	10	0.25641	154000	379000	135000	333000
1	90	0	133	42	20	71	60	9	0.230769	154000	379000	97000	333000
1	91	0	150	52	20	78	59	12	0.307692	154000	379000	97000	356000
1	92	0	146	44	29	73	72	11	0.282051	161000	379000	97000	356000
1	93	0	152	58	20	74	53	9	0.230769	161000	379000	97000	333000
1	94	0	150	41	32	77	44	9	0.230769	161000	379000	97000	333000
1	95	0	149	38	22	89	90	11	0.282051	161000	379000	97000	333000
1	96	0	160	59	19	82	64	8	0.205128	161000	334000	97000	333000
1	97	0	159	45	32	82	78	9	0.230769	161000	379000	97000	333000
1	98	0	173	57	25	91	72	10	0.25641	161000	379000	97000	336000
1	99	0	174	47	35	92	77	13	0.333333	161000	379000	97000	356000
1	100	0	169	42	22	105	0	14	0.358974	161000	379000	97000	356000
2	0	0	10	0	0	10	7	1	0.025641	161000	178000	97000	127000
2	1	0	13	6	0	7	9	1	0.025641	161000	178000	97000	127000
2	2	0	19	9	4	6	1	1	0.025641	161000	178000	97000	127000
2	3	0	13	1	3	9	10	2	0.0512821	161000	187000	97000	148000
2	4	0	20	10	1	9	9	2	0.0512821	161000	227000	97000	198000
2	5	0	23	9	6	8	16	2	0.0512821	161000	227000	97000	198000
2	6	0	30	16	4	10	5	2	0.0512821	161000	227000	97000	198000
2	7	0	26	5	10	11	11	2	0.0512821	161000	227000	97000	198000
2	8	0	29	11	2	16	20	2	0.0512821	161000	227000	97000	198000
2	9	0	37	20	4	13	17	1	0.025641	166000	227000	135000	198000
2	10	0	41	13	13	15	14	2	0.0512821	166000	227000	126000	198000
2	11	0	45	13	9	23	26	2	0.0512821	166000	227000	126000	198000
2	12	0	54	24	3	27	30	3	0.0769231	166000	227000	126000	206000
2	13	0	60	28	8	24	25	2	0.0512821	166000	227000	126000	198000
2	14	0	66	22	17	27	30	3	0.0769231	166000	303000	126000	235000
2	15	0	79	28	14	37	27	5	0.128205	166000	303000	126000	241000
2	16	0	73	21	15	37	23	3	0.0769231	166000	303000	126000	235000
2	17	0	74	20	12	42	44	3	0.0769231	166000	303000	135000	235000
2	18	0	87	35	9	43	43	4	0.102564	166000	308000	135000	306000
2	19	0	99	35	24	40	43	6	0.153846	161000	308000	97000	306000
2	20	0	106	36	22	48	53	9	0.230769	161000	308000	97000	322000
2	21	0	118	39	21	58	57	7	0.179487	161000	308000	97000	322000
2	22	0	143	50	30	63	52	6	0.153846	166000	308000	126000	322000
2	23	0	137	39	29	69	64	9	0.230769	161000	379000	97000	322000
2	24	0	146	49	22	75	59	7	0.179487	166000	379000	126000	322000
2	25	0	145	43	22	80	86	8	0.205128	166000	379000	126000	331000
2	26	0	164	63	31	70	52	10	0.25641	166000	379000	126000	322000
2	27	0	154	37	36	81	73	11	0.282051	161000	334000	97000	333000
2	28	0	161	47	22	92	73	13	0.333333	161000	365000	97000	333000
2	29	0	163	41	33	89	93	16	0.410256	161000	379000	97000	343000
2	30	0	174	57	18	99	81	15	0.384615	161000	379000	97000	343000
2	31	0	169	48	28	93	86	14	0.358974	161000	379000	97000	343000
2	32	0	178	58	26	94	40	11	0.282051	161000	379000	97000	331000
2	33	0	166	32	37	97	38	10	0.25641	161000	379000	58000	331000
2	34	0	161	32	21	108	112	16	0.410256	161000	379000	58000	336000
2	35	0	188	72	13	103	62	15	0.384615	161000	379000	58000	384000
2	36	0	182	45	40	97	74	12	0.307692	161000	379000	58000	384000
2	37	0	166	47	21	98	76	16	0.410256	161000	379000	58000	384000
2	38	0	184	61	22	101	78	16	0.410256	161000	379000	58000	384000
2	39	0	188	57	35	96	56	16	0.410256	161000	379000	58000	395000
2	40	0	173	44	30	99	78	20	0.512821	161000	379000	52000	395000
2	41	0	184	62	25	97	73	20	0.512821	161000	379000	52000	395000
2	42	0	180	54	29	97	71	18	0.461538	161000	379000	52000	395000
2	43	0	172	47	29	96	81	15	0.384615	161000	379000	52000	395000
2	44	0	181	63	25	93	85	13	0.333333	161000	379000	52000	395000
2	45	0	187	55	40	92	63	10	0.25641	166000	379000	52000	395000
2	46	0	183	47	34	102	71	11	0.282051	166000	379000	58000	395000
2	47	0	170	47	22	101	83	11	0.282051	166000	379000	48000	395000
2	48	0	180	58	23	99	104	13	0.333333	166000	379000	48000	395000
2	49	0	195	68	33	94	64	11	0.282051	166000	379000	48000	334000
2	50	0	175	48	30	97	99	12	0.307692	166000	379000	24000	331000
2	51	0	204	71	31	102	72	16	0.410256	166000	379000	24000	356000
2	52	0	193	45	43	105	81	18	0.461538	166000	379000	24000	356000
2	53	0	207	62	31	114	80	17	0.435897	166000	379000	24000	356000
2	54	0	196	52	27	117	74	16	0.410256	166000	379000	48000	356000
2	55	0	206	65	22	119	108	17	0.435897	166000	379000	48000	356000
2	56	0	217	76	38	103	82	11	0.282051	166000	379000	58000	356000
2	57	0	226	60	48	118	74	12	0.307692	166000	379000	29000	383000
2	58	0	203	51	36	116	84	15	0.384615	166000	379000	29000	384000
2	59	0	213	66	31	116	62	15	0.384615	166000	346000	29000	384000
2	60	0	204	50	34	120	86	15	0.384615	166000	379000	48000	384000
2	61	0	213	62	28	123	83	16	0.410256	166000	379000	29000	384000
2	62	0	220	72	28	120	80	18	0.461538	166000	379000	29000	384000
2	63	0	232	62	44	126	81	18	0.461538	166000	379000	48000	384000
2	64	0	209	50	32	127	98	19	0.487179	166000	379000	29000	383000
2	65	0	219	68	27	124	92	20	0.512821	161000	379000	29000	383000
2	66	0	213	63	31	119	104	20	0.512821	161000	379000	29000	383000
2	67	0	223	76	30	117	89	18	0.461538	161000	335000	29000	383000
2	68	0	232	70	38	124	58	15	0.384615	166000	335000	29000	383000
2	69	0	215	45	41	129	102	17	0.435897	166000	379000	29000	383000
2	70	0	239	80	25	134	85	15	0.384615	166000	379000	29000	383000
2	71	0	225	50	47	128	91	16	0.410256	166000	379000	29000	356000
2	72	0	224	72	23	129	87	15	0.384615	166000	379000	29000	383000
2	73	0	223	62	41	120	57	14	0.358974	166000	379000	29000	383000
2	74	0	185	42	25	118	95	17	0.435897	166000	379000	29000	383000
2	75	0	212	69	26	117	72	15	0.384615	166000	379000	29000	383000
2	76	0	198	52	40	106	94	15	0.384615	166000	379000	29000	383000
2	77	0	218	78	27	113	52	16	0.410256	154000	379000	29000	383000
2	78	0	196	40	43	113	95	16	0.410256	154000	379000	29000	383000
2	79	0	208	69	23	116	85	13	0.333333	166000	379000	29000	356000
2	80	0	203	60	35	108	83	15	0.384615	166000	379000	29000	384000
2	81	0	193	63	28	102	101	16	0.410256	166000	379000	29000	395000
2	82	0	214	77	31	106	90	15	0.384615	166000	335000	29000	395000
2	83	0	210	68	41	101	61	16	0.410256	166000	364000	29000	395000
2	84	0	193	52	29	112	86	17	0.435897	166000	379000	29000	384000
2	85	0	206	68	29	109	98	15	0.384615	166000	335000	29000	384000
2	86	0	214	73	32	109	101	19	0.487179	166000	379000	29000	384000
2	87	0	222	74	38	110	81	21	0.538462	166000	379000	29000	424000
2	88	0	210	59	34	117	108	23	0.589744	166000	364000	29000	424000
2	89	0	235	75	33	127	114	22	0.564103	166000	379000	29000	424000
2	90	0	246	76	47	123	104	20	0.512821	166000	379000	29000	424000
2	91	0	238	68	40	130	84	20	0.512821	161000	379000	24000	424000
2	92	0	225	65	34	126	108	20	0.512821	161000	379000	24000	424000
2	93	0	243	81	35	127	117	20	0.512821	161000	364000	24000	424000
2	94	0	247	76	42	129	88	21	0.538462	161000	364000	29000	424000
2	95	0	233	57	34	142	161	22	0.564103	161000	364000	29000	424000
2	96	0	262	92	28	142	132	20	0.512821	161000	379000	29000	356000
2	97	0	242	74	44	124	106	17	0.435897	161000	379000	29000	356000
2	98	0	244	68	38	138	128	22	0.564103	154000	379000	29000	356000
2	99	0	263	84	39	140	130	23	0.589744	161000	379000	29000	356000
2	100	0	263	71	44	148	0	19	0.487179	161000	379000	29000	356000
3	0	0	10	0	0	10	5	1	0.025641	161000	178000	97000	127000
3	1	0	10	2	0	8	5	1	0.025641	161000	178000	97000	127000
3	2	0	12	5	0	7	5	1	0.025641	161000	178000	97000	127000
3	3	0	15	5	3	7	1	1	0.025641	161000	178000	97000	127000
3	4	0	10	1	2	7	7	1	0.025641	161000	178000	97000	127000
3	5	0	15	5	1	9	8	1	0.025641	161000	178000	97000	127000
3	6	0	15	5	2	8	3	1	0.025641	161000	178000	97000	127000
3	7	0	16	3	4	9	9	1	0.025641	161000	178000	97000	127000
3	8	0	19	6	3	10	5	1	0.025641	161000	178000	97000	127000
3	9	0	18	3	4	11	7	2	0.0512821	161000	187000	97000	148000
3	10	0	20	7	2	11	14	2	0.0512821	161000	187000	97000	148000
3	11	0	31	14	6	11	10	2	0.0512821	161000	187000	97000	148000
3	12	0	30	10	7	13	23	3	0.0769231	161000	227000	97000	198000
3	13	0	44	23	6	15	21	3	0.0769231	161000	227000	97000	198000
3	14	0	47	17	15	15	11	3	0.0769231	161000	227000	97000	198000
3	15	0	36	11	11	14	11	2	0.0512821	166000	227000	126000	198000
3	16	0	37	11	7	19	24	3	0.0769231	166000	228000	126000	213000
3	17	0	49	21	6	22	17	3	0.0769231	166000	228000	126000	213000
3	18	0	50	14	12	24	18	2	0.0512821	166000	227000	126000	198000
3	19	0	50	14	8	28	19	3	0.0769231	166000	228000	126000	213000
3	20	0	51	16	8	27	25	4	0.102564	166000	228000	126000	213000
3	21	0	54	16	9	29	34	6	0.153846	161000	262000	97000	213000
3	22	0	65	27	8	30	28	4	0.102564	161000	262000	97000	213000
3	23	0	62	21	12	29	23	3	0.0769231	166000	262000	135000	213000
3	24	0	65	21	10	34	24	3	0.0769231	166000	262000	135000	213000
3	25	0	71	23	12	36	27	3	0.0769231	161000	262000	97000	198000
3	26	0	69	19	10	40	41	4	0.102564	161000	262000	97000	206000
3	27	0	84	35	9	40	40	5	0.128205	161000	262000	97000	225000
3	28	0	89	32	16	41	25	6	0.153846	161000	262000	97000	261000
3	29	0	83	17	21	45	47	7	0.179487	161000	303000	97000	261000
3	30	0	100	39	10	51	57	5	0.128205	161000	303000	97000	261000
3	31	0	110	40	19	51	44	5	0.128205	161000	303000	97000	235000
3	32	0	109	32	27	50	27	2	0.0512821	161000	227000	97000	198000
3	33	0	100	22	19	59	57	7	0.179487	161000	379000	97000	278000
3	34	0	106	41	7	58	35	6	0.153846	161000	379000	97000	278000
3	35	0	101	31	17	53	33	5	0.128205	161000	379000	97000	278000
3	36	0	98	28	19	51	56	7	0.179487	161000	379000	97000	322000
3	37	0	112	40	17	55	54	7	0.179487	166000	379000	110000	322000
3	38	0	117	39	21	57	46	4	0.102564	166000	379000	126000	322000
3	39	0	114	33	16	65	59	5	0.128205	166000	379000	126000	322000
3	40	0	138	51	20	67	45	5	0.128205	166000	379000	126000	322000
3	41	0	131	38	27	66	19	2	0.0512821	210000	379000	247000	322000
3	42	0	116	18	22	76	24	4	0.102564	210000	379000	163000	331000
3	43	0	109	19	12	78	37	9	0.230769	161000	379000	97000	331000
3	44	0	120	34	13	73	37	8	0.205128	161000	379000	97000	331000
3	45	0	122	33	18	71	21	8	0.205128	210000	379000	123000	331000
3	46	0	108	19	18	71	69	10	0.25641	161000	379000	97000	331000
3	47	0	144	62	13	69	49	10	0.25641	161000	379000	97000	331000
3	48	0	131	39	26	66	48	11	0.282051	161000	379000	97000	333000
3	49	0	126	38	21	67	56	10	0.25641	161000	379000	97000	333000
3	50	0	137	43	28	66	43	10	0.25641	161000	379000	97000	333000
3	51	0	138	33	24	81	56	11	0.282051	161000	379000	66000	333000
3	52	0	147	46	19	82	65	12	0.307692	161000	379000	66000	333000
3	53	0	154	51	23	80	47	11	0.282051	161000	379000	66000	333000
3	54	0	156	38	30	88	70	12	0.307692	161000	379000	66000	333000
3	55	0	164	48	21	95	71	12	0.307692	161000	379000	97000	333000
3	56	0	165	47	25	93	58	11	0.282051	161000	379000	97000	333000
3	57	0	160	41	21	98	71	11	0.282051	161000	379000	66000	333000
3	58	0	166	52	19	95	77	10	0.25641	161000	379000	66000	333000
3	59	0	180	63	21	96	59	12	0.307692	161000	379000	66000	334000
3	60	0	179	43	39	97	84	11	0.282051	161000	379000	66000	333000
3	61	0	185	52	22	111	78	14	0.358974	161000	379000	58000	322000
3	62	0	172	48	20	104	67	11	0.282051	161000	379000	58000	322000
3	63	0	176	47	29	100	67	11	0.282051	161000	379000	58000	322000
3	64	0	168	47	23	98	75	13	0.333333	161000	379000	29000	331000
3	65	0	176	55	27	94	86	15	0.384615	161000	379000	29000	333000
3	66	0	164	59	19	86	97	15	0.384615	161000	379000	29000	333000
3	67	0	186	76	31	79	62	14	0.358974	161000	379000	29000	333000
3	68	0	162	44	38	80	44	10	0.25641	161000	379000	48000	278000
3	69	0	154	37	25	92	97	12	0.307692	161000	314000	29000	331000
3	70	0	188	73	19	96	50	12	0.307692	154000	314000	29000	331000
3	71	0	167	42	35	90	47	11	0.282051	154000	314000	29000	331000
3	72	0	161	42	26	93	92	12	0.307692	154000	314000	29000	331000
3	73	0	197	80	26	91	65	10	0.25641	154000	314000	29000	331000
3	74	0	193	50	46	97	65	12	0.307692	154000	335000	29000	331000
3	75	0	190	57	29	104	79	16	0.410256	154000	379000	29000	331000
3	76	0	190	59	28	103	84	16	0.410256	154000	379000	29000	331000
3	77	0	188	59	33	96	105	14	0.358974	154000	379000	29000	331000
3	78	0	202	77	27	98	85	15	0.384615	166000	379000	29000	331000
3	79	0	205	62	41	102	90	14	0.358974	166000	379000	29000	331000
3	80	0	208	57	37	114	75	15	0.384615	166000	365000	29000	333000
3	81	0	204	57	30	117	81	19	0.487179	166000	379000	24000	333000
3	82	0	209	60	24	125	115	18	0.461538	166000	379000	24000	333000
3	83	0	232	82	31	119	96	17	0.435897	166000	379000	24000	333000
3	84	0	227	57	54	116	84	18	0.461538	161000	379000	24000	333000
3	85	0	210	60	25	125	119	18	0.461538	161000	379000	24000	334000
3	86	0	226	80	31	115	94	19	0.487179	161000	379000	24000	334000
3	87	0	235	73	45	117	99	19	0.487179	161000	379000	24000	333000
3	88	0	224	68	35	121	110	21	0.538462	166000	379000	24000	334000
3	89	0	221	72	36	113	86	18	0.461538	166000	379000	24000	333000
3	90	0	213	62	31	120	107	21	0.538462	161000	379000	24000	333000
3	91	0	233	79	39	115	81	23	0.589744	166000	379000	24000	356000
