Rep	Year	RepSeason	NInds	NInd_stage1	NInd_stage2	NInd_stage3	NInd_stage4	NJuvs	NOccupPatches	Occup/Suit	min_X	max_X	min_Y	max_Y
0	27	0	16739	10043	3631	2616	449	10818	4	0.0377358	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
0	28	0	18614	10818	4294	2985	517	12210	6	0.0566038	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	29	0	21001	12210	4595	3570	626	14256	5	0.0471698	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
0	30	0	24019	14256	5146	3875	742	15290	5	0.0471698	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	31	0	26418	15290	5949	4341	838	16852	7	0.0660377	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	32	0	29250	16852	6561	4934	903	18227	8	0.0754717	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	33	0	31832	18227	7079	5481	1045	19657	8	0.0754717	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	34	0	34246	19657	7499	5930	1160	20983	12	0.113208	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	35	0	36596	20983	8084	6291	1238	22066	12	0.113208	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	36	0	38625	22066	8360	6832	1367	23522	12	0.113208	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	37	0	40736	23522	8662	7075	1477	24103	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	38	0	42240	24103	9170	7493	1474	25081	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	39	0	43720	25081	9377	7714	1548	25988	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	40	0	45088	25988	9538	7931	1631	26522	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	41	0	46318	26522	9851	8265	1680	27812	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	42	0	48029	27812	10128	8335	1754	28408	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	43	0	49671	28408	10656	8725	1882	29366	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	44	0	51072	29366	10772	8997	1937	30662	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	45	0	52957	30662	11077	9230	1988	31484	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	46	0	54544	31484	11597	9459	2004	32481	14	0.132075	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	47	0	56384	32481	11901	9954	2048	34097	14	0.132075	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	48	0	58763	34097	12298	10199	2169	35277	14	0.132075	3.5661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	49	0	60604	35277	12800	10406	2121	35474	15	0.141509	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	50	0	62074	35474	13363	10930	2307	38188	15	0.141509	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	51	0	65623	38188	13805	11331	2299	38897	16	0.150943	3.5661e+06	4.1261e+06	2.2363e+06	2.8043e+06
0	52	0	67605	38897	14545	11796	2367	40474	17	0.160377	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	53	0	70282	40474	14912	12426	2470	42664	16	0.150943	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	54	0	73580	42664	15653	12599	2664	43452	17	0.160377	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	55	0	75748	43452	16341	13275	2680	45780	18	0.169811	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	56	0	79441	45780	16835	13968	2858	47241	20	0.188679	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	57	0	82417	47241	17757	14352	3067	49155	20	0.188679	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	58	0	85775	49155	18272	15185	3163	51108	21	0.198113	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	59	0	88806	51108	18724	15678	3296	52316	22	0.207547	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	60	0	91052	52316	19422	15951	3363	52183	23	0.216981	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	61	0	92016	52183	19780	16548	3505	54056	24	0.226415	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	62	0	94417	54056	19852	16968	3541	54560	25	0.235849	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	63	0	95616	54560	20134	17206	3716	55925	24	0.226415	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	64	0	96858	55925	19944	17239	3750	56211	24	0.226415	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	65	0	97627	56211	20439	17224	3753	55353	24	0.226415	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	66	0	97433	55353	20734	17605	3741	57159	25	0.235849	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	67	0	98950	57159	20266	17770	3755	57623	26	0.245283	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	68	0	99873	57623	20677	17724	3849	57504	25	0.235849	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	69	0	100038	57504	20965	17686	3883	57130	27	0.254717	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	70	0	100212	57130	21265	18020	3797	58261	27	0.254717	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	71	0	101384	58261	20917	18287	3919	59476	26	0.245283	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	72	0	102749	59476	21315	17985	3973	58490	28	0.264151	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	73	0	102413	58490	21862	18050	4011	58951	28	0.264151	3.5661e+06	4.1261e+06	2.2363e+06	2.8363e+06
0	74	0	103168	58951	21512	18759	3946	60201	32	0.301887	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	75	0	104536	60201	21627	18609	4099	60256	31	0.292453	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	76	0	104950	60256	22094	18463	4137	60290	31	0.292453	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	77	0	105478	60290	22101	19002	4085	61763	34	0.320755	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	78	0	107536	61763	22401	19235	4137	62185	34	0.320755	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	79	0	108079	62185	22490	19279	4125	61901	34	0.320755	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	80	0	108374	61901	22803	19536	4134	63120	35	0.330189	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	81	0	109724	63120	22720	19649	4235	63719	37	0.349057	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	82	0	110581	63719	22991	19618	4253	63728	37	0.349057	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	83	0	111017	63728	23362	19745	4182	63778	38	0.358491	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	84	0	111407	63778	23397	20100	4132	64851	40	0.377358	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	85	0	112866	64851	23617	20147	4251	64937	38	0.358491	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	86	0	113799	64937	24218	20325	4319	65956	40	0.377358	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	87	0	115295	65956	24158	20865	4316	67175	40	0.377358	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	88	0	116984	67175	24378	20879	4552	67522	40	0.377358	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	89	0	117662	67522	24622	20981	4537	67793	43	0.40566	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	90	0	118468	67793	24908	21167	4600	68471	45	0.424528	3.5661e+06	4.1261e+06	2.2363e+06	2.8723e+06
0	91	0	119562	68471	25112	21480	4499	69232	44	0.415094	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	92	0	120714	69232	25196	21688	4598	69824	45	0.424528	3.5661e+06	4.1261e+06	2.2363e+06	2.8523e+06
0	93	0	121534	69824	25375	21707	4628	70344	46	0.433962	3.5221e+06	4.1261e+06	2.2203e+06	2.8723e+06
0	94	0	122559	70344	25802	21703	4710	70742	49	0.462264	3.5221e+06	4.1261e+06	2.2203e+06	2.8843e+06
0	95	0	123666	70742	26146	22080	4698	71028	48	0.45283	3.5661e+06	4.1261e+06	2.2363e+06	2.8843e+06
0	96	0	124033	71028	25805	22399	4801	72435	51	0.481132	3.5221e+06	4.1261e+06	2.2203e+06	2.8843e+06
0	97	0	125853	72435	26361	22360	4697	71449	50	0.471698	3.5221e+06	4.1261e+06	2.2203e+06	2.8843e+06
0	98	0	125948	71449	27022	22591	4886	73342	53	0.5	3.5221e+06	4.1261e+06	2.2203e+06	2.8843e+06
0	99	0	128062	73342	26626	23140	4954	74159	52	0.490566	3.5221e+06	4.1261e+06	2.2203e+06	2.8843e+06
0	100	0	128756	74159	26634	23006	4957	0	52	0.490566	3.5221e+06	4.1261e+06	2.2203e+06	2.8843e+06
1	0	0	40	0	0	20	20	176	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	1	0	191	176	0	8	7	82	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	2	0	160	82	76	1	1	10	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	3	0	93	10	35	48	0	192	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	4	0	236	192	5	29	10	186	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	5	0	293	186	88	12	7	82	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	6	0	241	82	89	66	4	297	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	7	0	420	297	33	75	15	412	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	8	0	609	412	134	44	19	273	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	9	0	575	273	197	94	11	469	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	10	0	758	469	121	148	20	757	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	11	0	1095	757	190	114	34	675	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	12	0	1143	675	294	145	29	770	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	13	0	1318	770	288	232	28	1129	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	14	0	1742	1129	314	261	38	1272	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	15	0	2043	1272	453	258	60	1335	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	16	0	2290	1335	537	354	64	1780	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	17	0	2898	1780	608	419	91	2045	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	18	0	3378	2045	760	479	94	2393	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	19	0	3977	2393	852	628	104	2908	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	20	0	4782	2908	1044	695	135	3344	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	21	0	5622	3344	1246	872	160	3999	3	0.0283019	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	22	0	6588	3999	1399	995	195	4490	3	0.0283019	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	23	0	7511	4490	1662	1159	200	5069	3	0.0283019	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	24	0	8520	5069	1874	1347	230	6060	4	0.0377358	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	25	0	9974	6060	2100	1560	254	6708	4	0.0377358	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	26	0	11354	6708	2582	1747	317	7512	4	0.0377358	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	27	0	12808	7512	2790	2132	374	8960	4	0.0377358	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
1	28	0	14937	8960	3133	2413	431	10035	5	0.0471698	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	29	0	16919	10035	3743	2647	494	10891	5	0.0471698	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	30	0	18649	10891	4090	3107	561	12756	5	0.0471698	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	31	0	21456	12756	4609	3452	639	13958	6	0.0566038	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	32	0	23986	13958	5401	3888	739	15374	5	0.0471698	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	33	0	26434	15374	5696	4519	845	17384	7	0.0660377	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	34	0	29652	17384	6432	4905	931	18481	7	0.0660377	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	35	0	32350	18481	7293	5497	1079	20301	9	0.0849057	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	36	0	35336	20301	7649	6209	1177	22380	11	0.103774	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	37	0	38575	22380	8234	6616	1345	22654	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	38	0	40079	22654	9007	6993	1425	24220	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	39	0	42448	24220	9138	7607	1483	25497	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	40	0	44398	25497	9552	7735	1614	25822	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	41	0	45572	25822	9933	8136	1681	27217	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	42	0	47359	27217	9953	8483	1706	27520	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	43	0	48040	27520	10153	8559	1808	28588	14	0.132075	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	44	0	49518	28588	10297	8755	1878	29293	14	0.132075	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	45	0	50742	29293	10675	8864	1910	29906	14	0.132075	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	46	0	51767	29906	10924	9045	1892	30405	13	0.122642	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	47	0	52876	30405	11148	9351	1972	31552	14	0.132075	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	48	0	54521	31552	11355	9580	2034	32671	14	0.132075	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	49	0	56499	32671	11942	9788	2098	33355	14	0.132075	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	50	0	58047	33355	12411	10189	2092	34834	14	0.132075	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	51	0	60461	34834	12790	10674	2163	36343	15	0.141509	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
1	52	0	62876	36343	13275	10956	2302	37629	15	0.141509	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	53	0	65049	37629	13776	11288	2356	38600	15	0.141509	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
1	54	0	66960	38600	14299	11680	2381	40362	16	0.150943	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	55	0	69795	40362	14742	12199	2492	42018	16	0.150943	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
1	56	0	72682	42018	15513	12629	2522	42959	18	0.169811	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
1	57	0	74979	42959	16126	13257	2637	45281	17	0.160377	3.6661e+06	4.1261e+06	2.2363e+06	2.8043e+06
1	58	0	78487	45281	16589	13770	2847	47379	18	0.169811	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	59	0	81793	47379	17392	14103	2919	47524	19	0.179245	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	60	0	83754	47524	18273	14920	3037	50064	20	0.188679	3.6661e+06	4.1261e+06	2.2363e+06	2.8363e+06
1	61	0	87338	50064	18358	15669	3247	51966	21	0.198113	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	62	0	90211	51966	19084	15784	3377	52045	22	0.207547	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	63	0	91598	52045	19818	16325	3410	53125	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	64	0	93377	53125	19790	16969	3493	54911	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	65	0	95506	54911	19844	17172	3579	54853	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	66	0	96055	54853	20427	17102	3673	55486	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	67	0	96825	55486	20183	17517	3639	55924	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	68	0	97563	55924	20437	17439	3763	56547	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	69	0	98183	56547	20419	17413	3804	56365	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	70	0	98554	56365	20942	17553	3694	56092	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	71	0	98688	56092	20881	18025	3690	57748	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	72	0	100157	57748	20312	18149	3948	58060	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	73	0	100506	58060	20869	17659	3918	57500	23	0.216981	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	74	0	100740	57500	21438	17995	3807	57687	28	0.264151	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	75	0	101403	57687	21466	18280	3970	59555	26	0.245283	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	76	0	103209	59555	21192	18537	3925	59439	25	0.235849	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	77	0	103548	59439	21653	18415	4041	59678	29	0.273585	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	78	0	104196	59678	21927	18582	4009	59962	29	0.273585	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	79	0	104752	59962	21884	18845	4061	60949	27	0.254717	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	80	0	105825	60949	21928	18884	4064	60860	30	0.283019	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	81	0	106176	60860	22271	18980	4065	61439	32	0.301887	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	82	0	107284	61439	22542	19205	4098	62222	32	0.301887	3.6661e+06	4.1261e+06	2.2363e+06	2.8843e+06
1	83	0	108608	62222	22782	19408	4196	62580	33	0.311321	3.6661e+06	4.1261e+06	2.2363e+06	2.8843e+06
1	84	0	109046	62580	22833	19464	4169	62613	33	0.311321	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	85	0	109779	62613	23251	19692	4223	63661	33	0.311321	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	86	0	111176	63661	23221	20031	4263	64670	33	0.311321	3.6661e+06	4.1261e+06	2.2363e+06	2.8523e+06
1	87	0	112220	64670	23182	19993	4375	64364	34	0.320755	3.6661e+06	4.1261e+06	2.2363e+06	2.8843e+06
1	88	0	112417	64364	23476	20218	4359	65229	35	0.330189	3.6661e+06	4.1261e+06	2.2363e+06	2.8843e+06
1	89	0	113339	65229	23495	20229	4386	65290	36	0.339623	3.6661e+06	4.1261e+06	2.2363e+06	2.8923e+06
1	90	0	113893	65290	24026	20212	4365	65112	35	0.330189	3.6661e+06	4.1261e+06	2.2363e+06	2.8843e+06
1	91	0	114038	65112	24053	20505	4368	66493	37	0.349057	3.6661e+06	4.1261e+06	2.2363e+06	2.8843e+06
1	92	0	115660	66493	24032	20722	4413	66219	39	0.367925	3.6661e+06	4.1261e+06	2.2363e+06	2.8923e+06
1	93	0	116024	66219	24704	20643	4458	66763	41	0.386792	3.6661e+06	4.1261e+06	2.2363e+06	2.8923e+06
1	94	0	116838	66763	24426	21291	4358	67943	43	0.40566	3.6661e+06	4.1301e+06	2.2363e+06	2.8843e+06
1	95	0	118275	67943	24697	21011	4624	68284	44	0.415094	3.6661e+06	4.1301e+06	2.2363e+06	2.8923e+06
1	96	0	118990	68284	24786	21243	4677	68580	41	0.386792	3.6661e+06	4.1261e+06	2.2363e+06	2.8923e+06
1	97	0	119885	68580	25203	21467	4635	69313	43	0.40566	3.6661e+06	4.1301e+06	2.2363e+06	2.8843e+06
1	98	0	121158	69313	25324	21790	4731	70490	46	0.433962	3.6661e+06	4.1301e+06	2.2363e+06	2.8923e+06
1	99	0	122831	70490	25615	21992	4734	71012	45	0.424528	3.5221e+06	4.1301e+06	2.2203e+06	2.8923e+06
1	100	0	123714	71012	25896	21942	4864	0	45	0.424528	3.6661e+06	4.1301e+06	2.2363e+06	2.8923e+06
2	0	0	40	0	0	20	20	227	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	1	0	237	227	0	4	6	57	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	2	0	160	57	100	0	3	18	1	0.00943396	3.8581e+06	4.1261e+06	2.2363e+06	2.4483e+06
2	3	0	117	18	27	71	1	274	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	4	0	331	274	9	40	8	234	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	5	0	379	234	114	22	9	137	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	6	0	331	137	102	84	8	452	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	7	0	604	452	55	83	14	443	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	8	0	728	443	206	61	18	412	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	9	0	792	412	197	162	21	801	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	10	0	1176	801	180	167	28	859	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	11	0	1379	859	333	153	34	861	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	12	0	1534	861	375	254	44	1383	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	13	0	2092	1383	355	300	54	1606	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	14	0	2586	1606	600	311	69	1710	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	15	0	2874	1710	626	470	68	2273	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	16	0	3626	2273	726	535	92	2657	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	17	0	4393	2657	998	636	102	3097	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	18	0	5212	3097	1153	829	133	3944	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	19	0	6392	3944	1283	982	183	4898	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
2	20	0	7894	4898	1649	1138	209	5400	2	0.0188679	3.6661e+06	4.1261e+06	2.2363e+06	2.7843e+06
