Rep	Year	RepSeason	NInds	NInd_stage1	NInd_stage2	NInd_stage3	NInd_stage4	NJuvs	NOccupPatches	Occup/Suit	min_X	max_X	min_Y	max_Y
0	29	0	7059	4101	1442	1275	241	4315	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	30	0	7526	4315	1613	1322	276	4796	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	31	0	8263	4796	1720	1459	288	5061	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	32	0	8810	5061	1884	1556	309	5281	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	33	0	9350	5281	2066	1678	325	5443	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	34	0	9746	5443	2038	1897	368	6061	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	35	0	10490	6061	2124	1886	419	6008	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	36	0	10567	6008	2291	1892	376	5870	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	37	0	10703	5870	2368	2046	419	6381	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	38	0	11123	6381	2179	2131	432	6376	5	0.0471698	3.6661e+06	3.8501e+06	2.7003e+06	2.8043e+06
0	39	0	11163	6376	2321	2018	448	6273	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	40	0	11156	6273	2329	2104	450	6545	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	41	0	11387	6545	2306	2068	468	6246	6	0.0566038	3.6661e+06	3.8501e+06	2.7003e+06	2.8363e+06
0	42	0	11155	6246	2423	2031	455	6264	6	0.0566038	3.6661e+06	3.8501e+06	2.7003e+06	2.8363e+06
0	43	0	11185	6264	2321	2132	468	6568	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	44	0	11341	6568	2270	2041	462	6315	6	0.0566038	3.6661e+06	3.8501e+06	2.7003e+06	2.8363e+06
0	45	0	11245	6315	2454	2049	427	6193	5	0.0471698	3.6661e+06	3.8501e+06	2.7003e+06	2.8043e+06
0	46	0	11148	6193	2364	2171	420	6488	5	0.0471698	3.6661e+06	3.8501e+06	2.7003e+06	2.8043e+06
0	47	0	11341	6488	2237	2172	444	6721	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	48	0	11526	6721	2326	2021	458	6299	6	0.0566038	3.6661e+06	3.8501e+06	2.7003e+06	2.8363e+06
0	49	0	11273	6299	2403	2087	484	6551	6	0.0566038	3.6661e+06	3.8501e+06	2.7003e+06	2.8363e+06
0	50	0	11505	6551	2316	2192	446	6623	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	51	0	11516	6623	2350	2083	460	6401	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	52	0	11332	6401	2394	2098	439	6426	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	53	0	11451	6426	2321	2201	503	6698	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	54	0	11634	6698	2333	2112	491	6440	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	55	0	11413	6440	2364	2140	469	6736	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	56	0	11736	6736	2419	2100	481	6448	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	57	0	11529	6448	2384	2221	476	7038	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	58	0	12052	7038	2370	2181	463	6645	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	59	0	11831	6645	2524	2182	480	6798	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	60	0	11887	6798	2392	2238	459	6826	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	61	0	11988	6826	2497	2199	466	6785	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	62	0	11977	6785	2445	2250	497	7078	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
0	63	0	12202	7078	2448	2179	497	6766	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
0	64	0	12031	6766	2602	2200	463	6955	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
0	65	0	12293	6955	2500	2331	507	7223	11	0.103774	3.6661e+06	3.8941e+06	2.6683e+06	2.8723e+06
0	66	0	12478	7223	2493	2263	499	7039	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
0	67	0	12387	7039	2636	2221	491	7216	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	68	0	12594	7216	2574	2339	465	7402	11	0.103774	3.6661e+06	3.8941e+06	2.6683e+06	2.8723e+06
0	69	0	12817	7402	2612	2305	498	7305	10	0.0943396	3.6661e+06	3.8941e+06	2.7003e+06	2.8723e+06
0	70	0	12903	7305	2710	2381	507	7461	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	71	0	13143	7461	2715	2420	547	7743	11	0.103774	3.6661e+06	3.8941e+06	2.6683e+06	2.8723e+06
0	72	0	13373	7743	2680	2439	511	7659	10	0.0943396	3.6661e+06	3.8941e+06	2.7003e+06	2.8723e+06
0	73	0	13449	7659	2818	2457	515	7702	10	0.0943396	3.6661e+06	3.8941e+06	2.7003e+06	2.8723e+06
0	74	0	13619	7702	2816	2588	513	8058	12	0.113208	3.6661e+06	3.8941e+06	2.6683e+06	2.8723e+06
0	75	0	14019	8058	2826	2577	558	8053	10	0.0943396	3.6661e+06	3.8941e+06	2.7003e+06	2.8723e+06
0	76	0	14146	8053	2956	2566	571	7822	11	0.103774	3.6661e+06	3.8941e+06	2.7003e+06	2.8843e+06
0	77	0	14071	7822	3038	2692	519	8195	13	0.122642	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
0	78	0	14368	8195	2844	2764	565	8473	12	0.113208	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
0	79	0	14631	8473	2923	2650	585	8300	12	0.113208	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
0	80	0	14524	8300	3007	2651	566	8256	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
0	81	0	14533	8256	3011	2707	559	8300	15	0.141509	3.6661e+06	3.8941e+06	2.6603e+06	2.8843e+06
0	82	0	14516	8300	2908	2705	603	8575	13	0.122642	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
0	83	0	14838	8575	3037	2662	564	8215	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
0	84	0	14635	8215	3073	2696	651	8880	15	0.141509	3.6661e+06	3.8941e+06	2.6603e+06	2.8843e+06
0	85	0	15228	8880	2993	2784	571	8726	15	0.141509	3.6661e+06	3.8941e+06	2.6603e+06	2.8843e+06
0	86	0	15405	8726	3317	2726	636	8737	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
0	87	0	15536	8737	3271	2941	587	9144	15	0.141509	3.6661e+06	3.8941e+06	2.6603e+06	2.8843e+06
0	88	0	15890	9144	3239	2882	625	9185	15	0.141509	3.6661e+06	3.8941e+06	2.6603e+06	2.8843e+06
0	89	0	16055	9185	3348	2910	612	9249	17	0.160377	3.6661e+06	3.9981e+06	2.6603e+06	2.8843e+06
0	90	0	16232	9249	3414	2970	599	9151	16	0.150943	3.6661e+06	3.8941e+06	2.6603e+06	2.8843e+06
0	91	0	16315	9151	3512	3018	634	9635	17	0.160377	3.6661e+06	3.9981e+06	2.6603e+06	2.8923e+06
0	92	0	16943	9635	3426	3189	693	9869	18	0.169811	3.6661e+06	3.9981e+06	2.6603e+06	2.8923e+06
0	93	0	17007	9869	3412	3035	691	9738	18	0.169811	3.6661e+06	3.9981e+06	2.6603e+06	2.8923e+06
0	94	0	17063	9738	3539	3111	675	9774	19	0.179245	3.6661e+06	3.9981e+06	2.6603e+06	2.9283e+06
0	95	0	17218	9774	3581	3161	702	9937	20	0.188679	3.6661e+06	3.9981e+06	2.6603e+06	2.9363e+06
0	96	0	17496	9937	3617	3193	749	10323	18	0.169811	3.6661e+06	3.9981e+06	2.6603e+06	2.8923e+06
0	97	0	17857	10323	3595	3217	722	10241	19	0.179245	3.6661e+06	3.9981e+06	2.6603e+06	2.9283e+06
0	98	0	17935	10241	3703	3244	747	10474	20	0.188679	3.6661e+06	3.9981e+06	2.6603e+06	2.9363e+06
0	99	0	18257	10474	3661	3426	696	10581	20	0.188679	3.6661e+06	3.9981e+06	2.6603e+06	2.9363e+06
0	100	0	18340	10581	3740	3330	689	0	19	0.179245	3.6661e+06	3.9981e+06	2.6603e+06	2.9283e+06
1	0	0	40	0	0	20	20	203	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	1	0	216	203	0	5	8	72	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	2	0	168	72	94	2	0	5	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	3	0	106	5	35	65	1	307	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	4	0	364	307	0	41	16	250	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	5	0	398	250	125	11	12	101	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	6	0	313	101	118	92	2	397	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	7	0	565	397	43	115	10	494	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	8	0	720	494	150	58	18	336	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	9	0	675	336	206	116	17	603	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	10	0	928	603	130	165	30	813	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	11	0	1217	813	248	125	31	590	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	12	0	1192	590	386	186	30	882	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	13	0	1494	882	267	311	34	1332	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	14	0	2025	1332	363	262	68	1160	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	15	0	2085	1160	540	338	47	1362	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	16	0	2365	1362	487	464	52	1757	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
1	17	0	2862	1757	571	450	84	1689	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
1	18	0	3083	1689	776	536	82	1979	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
1	19	0	3438	1979	687	660	112	2308	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
1	20	0	3903	2308	840	633	122	2146	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
1	21	0	3974	2146	967	737	124	2498	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
1	22	0	4371	2498	879	843	151	2685	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	23	0	4640	2685	959	822	174	2733	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	24	0	4855	2733	1072	852	198	3088	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	25	0	5238	3088	1040	920	190	3286	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	26	0	5578	3286	1190	917	185	3143	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	27	0	5712	3143	1347	1025	197	3758	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	28	0	6357	3758	1240	1154	205	4042	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	29	0	6894	4042	1484	1145	223	3961	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	30	0	7126	3961	1637	1285	243	4517	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	31	0	7798	4517	1600	1438	243	4850	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	32	0	8457	4850	1811	1516	280	5069	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	33	0	8915	5069	1911	1620	315	5338	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	34	0	9359	5338	1968	1716	337	5607	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	35	0	9844	5607	2111	1767	359	5720	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	36	0	10105	5720	2152	1858	375	5916	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	37	0	10371	5916	2153	1936	366	6017	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	38	0	10653	6017	2254	1933	449	6084	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	39	0	10744	6084	2243	1981	436	6234	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	40	0	10889	6234	2252	1995	408	6175	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	41	0	10887	6175	2273	2046	393	6174	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	42	0	10973	6174	2340	2041	418	6202	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	43	0	11010	6202	2277	2099	432	6603	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	44	0	11378	6603	2257	2071	447	6327	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	45	0	11267	6327	2428	2078	434	6251	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	46	0	11149	6251	2310	2168	420	6657	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	47	0	11432	6657	2227	2106	442	6389	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	48	0	11303	6389	2384	2044	486	6335	6	0.0566038	3.6661e+06	3.8221e+06	2.7003e+06	2.8363e+06
1	49	0	11169	6335	2245	2130	459	6645	6	0.0566038	3.6661e+06	3.8221e+06	2.7003e+06	2.8363e+06
1	50	0	11401	6645	2228	2064	464	6218	6	0.0566038	3.6661e+06	3.8221e+06	2.7003e+06	2.8363e+06
1	51	0	11101	6218	2378	2044	461	6421	6	0.0566038	3.6661e+06	3.8221e+06	2.7003e+06	2.8363e+06
1	52	0	11288	6421	2296	2129	442	6496	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8363e+06
1	53	0	11317	6496	2297	2074	450	6429	6	0.0566038	3.6661e+06	3.8221e+06	2.7003e+06	2.8363e+06
1	54	0	11297	6429	2362	2063	443	6330	6	0.0566038	3.6661e+06	3.8221e+06	2.7003e+06	2.8363e+06
1	55	0	11260	6330	2383	2154	393	6432	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8363e+06
1	56	0	11400	6432	2381	2120	467	6616	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8363e+06
1	57	0	11524	6616	2317	2137	454	6413	6	0.0566038	3.6661e+06	3.8221e+06	2.7003e+06	2.8363e+06
1	58	0	11486	6413	2473	2116	484	6565	8	0.0754717	3.6661e+06	3.8501e+06	2.6683e+06	2.8363e+06
1	59	0	11464	6565	2284	2176	439	6665	8	0.0754717	3.6661e+06	3.8501e+06	2.6683e+06	2.8363e+06
1	60	0	11532	6665	2364	2023	480	6255	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
1	61	0	11276	6255	2423	2134	464	6530	9	0.0849057	3.6661e+06	3.8501e+06	2.6683e+06	2.8723e+06
1	62	0	11426	6530	2264	2163	469	6685	8	0.0754717	3.6661e+06	3.8501e+06	2.6683e+06	2.8363e+06
1	63	0	11589	6685	2379	2075	450	6413	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
1	64	0	11446	6413	2448	2137	448	6624	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
1	65	0	11755	6624	2393	2281	457	7071	8	0.0754717	3.6661e+06	3.8501e+06	2.6683e+06	2.8363e+06
1	66	0	12096	7071	2340	2193	492	6670	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8363e+06
1	67	0	11816	6670	2559	2114	473	6578	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
1	68	0	11805	6578	2491	2257	479	7170	9	0.0849057	3.6661e+06	3.8501e+06	2.6683e+06	2.8723e+06
1	69	0	12354	7170	2418	2277	489	7167	10	0.0943396	3.6661e+06	3.8501e+06	2.6683e+06	2.8723e+06
1	70	0	12500	7167	2586	2250	497	6951	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
1	71	0	12379	6951	2613	2304	511	7277	10	0.0943396	3.6661e+06	3.8501e+06	2.6683e+06	2.8723e+06
1	72	0	12720	7277	2580	2352	511	7323	10	0.0943396	3.6661e+06	3.8501e+06	2.6683e+06	2.8723e+06
1	73	0	12769	7323	2551	2385	510	7478	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
1	74	0	12959	7478	2663	2337	481	7097	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8723e+06
1	75	0	12751	7097	2741	2425	488	7662	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8723e+06
1	76	0	13240	7662	2597	2444	537	7750	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8723e+06
1	77	0	13426	7750	2761	2393	522	7502	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8723e+06
1	78	0	13302	7502	2848	2438	514	7527	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8723e+06
1	79	0	13419	7527	2799	2553	540	8289	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8723e+06
1	80	0	14142	8289	2782	2518	553	7956	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8723e+06
1	81	0	14060	7956	3020	2557	527	7975	12	0.113208	3.6661e+06	3.8621e+06	2.6683e+06	2.8923e+06
1	82	0	14236	7975	2965	2744	552	8679	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8723e+06
1	83	0	14851	8679	2917	2678	577	8341	12	0.113208	3.6661e+06	3.8901e+06	2.6683e+06	2.8723e+06
1	84	0	14777	8341	3184	2658	594	8478	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
1	85	0	14797	8478	2969	2791	559	8816	13	0.122642	3.6661e+06	3.8941e+06	2.6683e+06	2.8723e+06
1	86	0	15349	8816	3228	2734	571	8492	14	0.132075	3.6661e+06	3.8901e+06	2.6683e+06	2.8923e+06
1	87	0	15281	8492	3236	2929	624	9278	15	0.141509	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
1	88	0	15886	9278	3044	2913	651	9117	16	0.150943	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
1	89	0	15867	9117	3328	2757	665	8646	15	0.141509	3.6661e+06	3.8901e+06	2.6683e+06	2.8923e+06
1	90	0	15669	8646	3458	2960	605	9430	15	0.141509	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
1	91	0	16307	9430	3163	3066	648	9552	16	0.150943	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
1	92	0	16509	9552	3385	2867	705	9235	16	0.150943	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
1	93	0	16418	9235	3528	2986	669	9429	15	0.141509	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
1	94	0	16668	9429	3432	3111	696	9882	16	0.150943	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
1	95	0	17102	9882	3446	3082	692	9611	17	0.160377	3.6661e+06	3.8941e+06	2.6603e+06	2.8923e+06
1	96	0	17049	9611	3677	3094	667	9643	16	0.150943	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
1	97	0	17108	9643	3489	3325	651	10215	16	0.150943	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
1	98	0	17727	10215	3565	3219	728	10200	17	0.160377	3.6661e+06	3.8941e+06	2.6603e+06	2.8923e+06
1	99	0	17925	10200	3765	3271	689	10417	18	0.169811	3.6661e+06	3.9021e+06	2.6603e+06	2.8923e+06
1	100	0	18207	10417	3716	3356	718	0	17	0.160377	3.6661e+06	3.9021e+06	2.6683e+06	2.8923e+06
2	0	0	40	0	0	20	20	213	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	1	0	229	213	0	6	10	70	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	2	0	167	70	94	1	2	13	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	3	0	121	13	43	64	1	297	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	4	0	357	297	9	38	13	208	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	5	0	352	208	115	15	14	147	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	6	0	322	147	93	75	7	348	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	7	0	502	348	60	82	12	418	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	8	0	645	418	151	61	15	333	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	9	0	632	333	161	121	17	571	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	10	0	891	571	142	152	26	733	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	11	0	1157	733	244	154	26	685	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	12	0	1246	685	322	215	24	938	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	13	0	1568	938	310	279	41	1251	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	14	0	1982	1251	401	277	53	1202	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	15	0	2158	1202	533	363	60	1485	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	16	0	2537	1485	514	477	61	1743	2	0.0188679	3.6661e+06	3.7581e+06	2.7443e+06	2.8043e+06
2	17	0	2954	1743	634	476	101	1811	3	0.0283019	3.6661e+06	3.7861e+06	2.7443e+06	2.8043e+06
2	18	0	3154	1811	720	530	93	1925	3	0.0283019	3.6661e+06	3.7581e+06	2.7003e+06	2.8043e+06
2	19	0	3479	1925	820	627	107	2225	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	20	0	3876	2225	787	731	133	2436	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	21	0	4246	2436	929	706	175	2375	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
