Rep	Year	RepSeason	NInds	NInd_stage1	NInd_stage2	NInd_stage3	NInd_stage4	NJuvs	NOccupPatches	Occup/Suit	min_X	max_X	min_Y	max_Y
0	18	0	1951	1088	493	300	70	1400	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
0	19	0	2333	1400	471	382	80	1593	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
0	20	0	2684	1593	596	410	85	1597	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
0	21	0	2846	1597	679	495	75	1910	2	0.0188679	3.6661e+06	3.7861e+06	2.7443e+06	2.7843e+06
0	22	0	3301	1910	707	581	103	2145	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
0	23	0	3673	2145	798	597	133	2140	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
0	24	0	3833	2140	899	660	134	2348	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
0	25	0	4107	2348	884	735	140	2586	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	26	0	4433	2586	918	766	163	2682	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	27	0	4655	2682	1050	771	152	2634	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	28	0	4775	2634	1075	888	178	3142	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	29	0	5349	3142	1080	937	190	3346	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	30	0	5702	3346	1238	918	200	3321	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	31	0	5989	3321	1392	1081	195	3783	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	32	0	6543	3783	1369	1187	204	4034	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	33	0	7004	4034	1517	1180	273	4264	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	34	0	7488	4264	1674	1294	256	4524	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	35	0	7974	4524	1750	1419	281	4877	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	36	0	8471	4877	1778	1500	316	5250	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	37	0	9100	5250	1994	1519	337	5362	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	38	0	9457	5362	2109	1679	307	5367	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	39	0	9619	5367	2079	1818	355	5965	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	40	0	10222	5965	2065	1811	381	5683	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	41	0	10146	5683	2322	1779	362	5861	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	42	0	10402	5861	2205	1944	392	6247	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	43	0	10792	6247	2200	1945	400	5953	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	44	0	10585	5953	2344	1909	379	5981	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	45	0	10623	5981	2238	1978	426	6042	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	46	0	10706	6042	2274	1942	448	6193	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	47	0	10837	6193	2245	1983	416	6262	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	48	0	10986	6262	2317	1957	450	6272	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	49	0	11075	6272	2376	1989	438	6283	5	0.0471698	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	50	0	11067	6283	2335	2008	441	6300	5	0.0471698	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	51	0	11138	6300	2361	2033	444	6516	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
0	52	0	11315	6516	2275	2049	475	6331	5	0.0471698	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	53	0	11195	6331	2417	1966	481	6204	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	54	0	11074	6204	2337	2067	466	6309	5	0.0471698	3.6661e+06	3.7901e+06	2.7003e+06	2.8363e+06
0	55	0	11046	6309	2297	2006	434	6241	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	56	0	10931	6241	2271	1974	445	6276	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	57	0	11056	6276	2350	1991	439	6301	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	58	0	11117	6301	2329	2060	427	6355	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	59	0	11182	6355	2353	2045	429	6414	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	60	0	11177	6414	2301	2033	429	6298	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	61	0	11086	6298	2356	2014	418	6376	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	62	0	11177	6376	2341	2029	431	6390	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	63	0	11192	6390	2324	2018	460	6436	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	64	0	11208	6436	2328	2006	438	6312	7	0.0660377	3.6661e+06	3.8101e+06	2.7003e+06	2.8723e+06
0	65	0	11156	6312	2391	1999	454	6369	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	66	0	11274	6369	2380	2056	469	6519	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	67	0	11430	6519	2367	2069	475	6459	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	68	0	11328	6459	2355	2039	475	6563	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	69	0	11456	6563	2304	2102	487	6658	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	70	0	11566	6658	2393	2030	485	6461	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	71	0	11391	6461	2386	2088	456	6680	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	72	0	11603	6680	2378	2076	469	6477	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	73	0	11392	6477	2399	2057	459	6656	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	74	0	11586	6656	2385	2093	452	6637	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	75	0	11623	6637	2453	2073	460	6752	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	76	0	11849	6752	2504	2123	470	6764	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	77	0	11880	6764	2465	2155	496	6950	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
0	78	0	12021	6950	2493	2138	440	6703	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	79	0	11839	6703	2544	2124	468	6982	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	80	0	12111	6982	2477	2196	456	6842	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	81	0	12054	6842	2584	2142	486	6705	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	82	0	12005	6705	2603	2224	473	7130	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	83	0	12370	7130	2475	2263	502	7163	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
0	84	0	12374	7163	2592	2137	482	6808	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	85	0	12278	6808	2721	2275	474	7110	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	86	0	12481	7110	2559	2326	486	7102	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	87	0	12559	7102	2676	2269	512	7133	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	88	0	12509	7133	2586	2294	496	7099	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	89	0	12543	7099	2622	2310	512	7322	10	0.0943396	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	90	0	12719	7322	2589	2272	536	7283	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	91	0	12716	7283	2651	2242	540	7229	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	92	0	12659	7229	2638	2286	506	7171	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	93	0	12650	7171	2703	2284	492	7084	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	94	0	12586	7084	2693	2337	472	7269	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	95	0	12795	7269	2651	2363	512	7488	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	96	0	12986	7488	2675	2306	517	7282	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	97	0	12826	7282	2718	2317	509	7307	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	98	0	12874	7307	2734	2336	497	7372	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	99	0	13058	7372	2853	2335	498	7529	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8843e+06
0	100	0	13211	7529	2715	2455	512	0	10	0.0943396	3.6661e+06	3.8501e+06	2.7003e+06	2.9283e+06
1	0	0	40	0	0	20	20	180	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	1	0	196	180	0	6	10	83	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	2	0	162	83	73	3	3	30	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	3	0	110	30	35	45	0	217	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	4	0	274	217	11	34	12	221	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	5	0	329	221	84	17	7	112	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	6	0	280	112	104	61	3	322	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	7	0	458	322	57	72	7	309	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	8	0	512	309	144	48	11	260	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	9	0	504	260	127	106	11	511	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	10	0	757	511	114	111	21	557	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	11	0	896	557	212	97	30	544	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	12	0	986	544	247	169	26	829	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	13	0	1268	829	215	203	21	862	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	14	0	1463	862	363	204	34	907	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	15	0	1594	907	367	278	42	1207	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	16	0	1978	1207	419	296	56	1301	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	17	0	2246	1301	534	347	64	1407	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	18	0	2461	1407	550	434	70	1700	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	19	0	2833	1700	599	447	87	1752	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
1	20	0	3083	1752	722	526	83	1891	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
1	21	0	3368	1891	757	614	106	2228	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
1	22	0	3798	2228	820	633	117	2124	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
1	23	0	3875	2124	950	680	121	2280	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
1	24	0	4082	2280	882	796	124	2580	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
1	25	0	4412	2580	915	766	151	2553	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	26	0	4563	2553	1087	761	162	2576	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	27	0	4666	2576	1054	883	153	2954	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	28	0	5092	2954	1052	890	196	3138	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	29	0	5383	3138	1160	909	176	3185	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	30	0	5646	3185	1297	980	184	3429	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	31	0	6060	3429	1332	1095	204	3876	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	32	0	6593	3876	1360	1155	202	3888	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	33	0	6876	3888	1551	1210	227	4322	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	34	0	7497	4322	1596	1322	257	4720	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	35	0	8123	4720	1736	1388	279	4657	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	36	0	8361	4657	1935	1486	283	4976	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	37	0	8875	4976	1908	1644	347	5551	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	38	0	9522	5551	1944	1641	386	5448	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	39	0	9706	5448	2214	1667	377	5709	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	40	0	10059	5709	2128	1831	391	5885	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	41	0	10300	5885	2122	1877	416	6041	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	42	0	10568	6041	2273	1862	392	5831	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	43	0	10470	5831	2317	1938	384	6038	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	44	0	10657	6038	2224	1996	399	6323	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	45	0	10919	6323	2232	1918	446	5996	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	46	0	10704	5996	2363	1940	405	6027	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	47	0	10711	6027	2265	1998	421	6265	5	0.0471698	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
1	48	0	10906	6265	2213	1998	430	6321	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	49	0	10999	6321	2292	1935	451	6269	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	50	0	11070	6269	2378	1981	442	6143	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	51	0	10976	6143	2334	2052	447	6416	5	0.0471698	3.6661e+06	3.8221e+06	2.7003e+06	2.8043e+06
1	52	0	11096	6416	2234	2012	434	6154	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
1	53	0	10778	6154	2287	1920	417	6148	5	0.0471698	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
1	54	0	10859	6148	2287	2040	384	6180	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	55	0	10961	6180	2358	2011	412	6130	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
1	56	0	10831	6130	2227	2036	438	6377	5	0.0471698	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
1	57	0	10969	6377	2226	1928	438	5885	6	0.0566038	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	58	0	10726	5885	2439	1952	450	6146	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	59	0	10913	6146	2231	2101	435	6468	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
1	60	0	11165	6468	2270	1982	445	6246	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	61	0	11064	6246	2414	1975	429	6368	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	62	0	11118	6368	2272	2055	423	6259	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
1	63	0	11051	6259	2364	2009	419	6251	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	64	0	11048	6251	2317	2040	440	6585	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	65	0	11265	6585	2257	1994	429	6226	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
1	66	0	11015	6226	2438	1906	445	5966	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	67	0	10821	5966	2366	2038	451	6555	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	68	0	11272	6555	2273	2029	415	6185	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	69	0	11025	6185	2429	1964	447	6259	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	70	0	11149	6259	2381	2079	430	6350	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	71	0	11222	6350	2316	2106	450	6514	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	72	0	11339	6514	2404	1971	450	6196	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	73	0	11060	6196	2429	2019	416	6367	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	74	0	11175	6367	2310	2049	449	6460	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	75	0	11209	6460	2366	1961	422	6361	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	76	0	11223	6361	2398	2029	435	6315	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	77	0	11338	6315	2502	2096	425	6769	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	78	0	11566	6769	2244	2148	405	6661	8	0.0754717	3.6661e+06	3.8221e+06	2.7003e+06	2.8723e+06
1	79	0	11682	6661	2551	2006	464	6590	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	80	0	11625	6590	2475	2107	453	6878	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	81	0	11913	6878	2375	2194	466	6808	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	82	0	11882	6808	2521	2083	470	6911	8	0.0754717	3.6661e+06	3.8221e+06	2.7003e+06	2.8723e+06
1	83	0	12087	6911	2517	2188	471	7006	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	84	0	12172	7006	2515	2198	453	7020	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
1	85	0	12122	7020	2466	2147	489	7061	8	0.0754717	3.6661e+06	3.8221e+06	2.7003e+06	2.8723e+06
1	86	0	12325	7061	2616	2162	486	7045	8	0.0754717	3.6661e+06	3.8221e+06	2.7003e+06	2.8723e+06
1	87	0	12487	7045	2712	2260	470	7427	8	0.0754717	3.6661e+06	3.8221e+06	2.7003e+06	2.8723e+06
1	88	0	12930	7427	2708	2314	481	7165	9	0.0849057	3.6661e+06	3.8221e+06	2.6683e+06	2.8723e+06
1	89	0	12721	7165	2734	2309	513	7365	9	0.0849057	3.6661e+06	3.8221e+06	2.6683e+06	2.8723e+06
1	90	0	12893	7365	2694	2312	522	7611	9	0.0849057	3.6661e+06	3.8221e+06	2.6683e+06	2.8723e+06
1	91	0	13198	7611	2781	2300	506	7203	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8843e+06
1	92	0	12924	7203	2813	2446	462	7679	9	0.0849057	3.6661e+06	3.8221e+06	2.6683e+06	2.8723e+06
1	93	0	13292	7679	2714	2367	532	7632	10	0.0943396	3.6661e+06	3.8221e+06	2.6683e+06	2.8843e+06
1	94	0	13337	7632	2885	2328	492	7409	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8843e+06
1	95	0	13149	7409	2814	2436	490	7711	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8843e+06
1	96	0	13490	7711	2790	2473	516	7797	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8843e+06
1	97	0	13571	7797	2825	2421	528	7686	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8843e+06
1	98	0	13582	7686	2943	2419	534	7741	11	0.103774	3.6661e+06	3.8621e+06	2.6683e+06	2.8843e+06
1	99	0	13629	7741	2842	2552	494	8033	12	0.113208	3.5661e+06	3.8621e+06	2.6683e+06	2.8843e+06
1	100	0	13996	8033	2951	2491	521	0	13	0.122642	3.5661e+06	3.8621e+06	2.6683e+06	2.8923e+06
2	0	0	40	0	0	20	20	207	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	1	0	220	207	0	6	7	62	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	2	0	157	62	91	1	3	17	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	3	0	103	17	30	56	0	234	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	4	0	282	234	10	30	8	167	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	5	0	259	167	76	14	2	68	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	6	0	191	68	70	52	1	237	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	7	0	330	237	29	58	6	256	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	8	0	405	256	110	34	5	187	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	9	0	379	187	104	81	7	394	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	10	0	572	394	81	83	14	417	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	11	0	669	417	171	65	16	342	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	12	0	662	342	176	131	13	580	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	13	0	875	580	129	143	23	653	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	14	0	1030	653	237	119	21	559	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	15	0	1058	559	280	200	19	914	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
2	16	0	1415	914	230	240	31	1025	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
2	17	0	1670	1025	398	205	42	910	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
2	18	0	1724	910	447	321	46	1374	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
2	19	0	2190	1374	365	393	58	1605	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
2	20	0	2624	1605	606	336	77	1465	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
2	21	0	2681	1465	652	498	66	1860	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
